ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
002193.SZ,20180102,33.693,34.1422,33.3459,33.8972,33.6113,0.28589999999999804,0.8506,10208.66,16906.538,2.042
002193.SZ,20180103,34.081,34.081,33.5909,33.7134,33.8972,-0.18379999999999797,-0.5422,23581.54,39089.419,2.042
002193.SZ,20180104,33.8972,33.8972,33.5296,33.8155,33.7134,0.10210000000000008,0.3028,10729.55,17727.495,2.042
002193.SZ,20180105,33.6113,34.2648,33.6113,34.2648,33.8155,0.4493000000000009,1.3287,15700.94,26094.662,2.042
002193.SZ,20180108,33.9993,34.6527,33.448,33.5092,34.2648,-0.7556000000000012,-2.2052,17640.0,29333.357,2.042
002193.SZ,20180109,33.448,33.8155,33.3867,33.7134,33.5092,0.20420000000000016,0.6094,7947.95,13068.877,2.042
002193.SZ,20180110,33.5296,33.9585,33.3254,33.6317,33.7134,-0.08169999999999789,-0.2423,18330.0,30280.16,2.042
002193.SZ,20180111,33.4888,33.7543,33.3867,33.6113,33.6317,-0.020400000000002194,-0.0607,3784.01,6211.965,2.042
002193.SZ,20180112,33.448,33.693,33.2438,33.6726,33.6113,0.0613000000000028,0.1824,9262.0,15157.729,2.042
002193.SZ,20180115,33.3459,34.0606,32.9375,33.5501,33.6726,-0.12250000000000227,-0.3638,22970.23,37839.934,2.042
002193.SZ,20180116,33.305,33.9176,33.1212,33.8972,33.5501,0.3470999999999975,1.0346,16370.0,26809.749,2.042
002193.SZ,20180117,33.6726,34.0606,33.4071,34.0197,33.8972,0.12250000000000227,0.3614,12752.97,21080.427,2.042
002193.SZ,20180118,33.7747,34.5915,33.7338,34.5302,34.0197,0.5105000000000004,1.5006,17731.94,29830.642,2.042
002193.SZ,20180119,34.4281,35.0203,34.1831,34.8365,34.5302,0.30630000000000024,0.887,27810.0,47323.33,2.042
002193.SZ,20180122,34.7344,35.6329,34.6119,35.1224,34.8365,0.28589999999999804,0.8207,20518.63,35260.908,2.042
002193.SZ,20180123,35.102,35.7758,34.0401,34.2443,35.1224,-0.8780999999999963,-2.5001,31300.69,53216.241,2.042
002193.SZ,20180124,34.4077,34.5915,33.693,34.4485,34.2443,0.20420000000000016,0.5963,12753.63,21291.384,2.042
002193.SZ,20180125,34.1831,34.6527,33.7134,34.3669,34.4485,-0.08160000000000167,-0.2369,16326.0,27221.563,2.042
002193.SZ,20180126,34.081,34.4077,33.7543,34.2035,34.3669,-0.16340000000000288,-0.4755,8981.05,14937.889,2.042
002193.SZ,20180129,34.1831,34.5506,33.448,33.448,34.2035,-0.7554999999999978,-2.2088,16547.01,27688.069,2.042
002193.SZ,20180130,33.3867,33.8768,33.0396,33.2438,33.448,-0.20420000000000016,-0.6105,11000.0,17910.132,2.042
002193.SZ,20180131,33.0804,33.2642,32.8966,33.2438,33.2438,0.0,0.0,6349.62,10275.299,2.042
002193.SZ,20180201,33.1825,33.448,32.7128,33.0396,33.2438,-0.20420000000000016,-0.6142,10621.46,17148.067,2.042
002193.SZ,20180202,32.7333,32.9783,32.1002,32.9783,33.0396,-0.0613000000000028,-0.1855,19796.96,31483.388,2.042
002193.SZ,20180205,32.8762,32.8762,32.5903,32.672,32.9783,-0.30630000000000024,-0.9288,3992.57,6391.556,2.042
002193.SZ,20180206,32.427,32.5086,32.1411,32.2228,32.672,-0.4491999999999976,-1.3749,8849.15,13999.411,2.042
002193.SZ,20180207,32.1207,33.0191,32.0594,32.5495,32.2228,0.32670000000000243,1.0139,3031.96,4793.518,2.042
002193.SZ,20180208,32.3453,32.672,32.284,32.5086,32.5495,-0.0409000000000006,-0.1257,1841.0,2926.98,2.042
002193.SZ,20180209,32.2636,32.5086,32.1615,32.5086,32.5086,0.0,0.0,8843.02,13990.245,2.042
002193.SZ,20180212,32.3657,33.0804,32.3044,32.8558,32.5086,0.34720000000000084,1.068,6567.96,10523.095,2.042
002193.SZ,20180213,32.6924,33.0396,32.2636,33.0396,32.8558,0.18379999999999797,0.5594,10846.51,17281.572,2.042
002193.SZ,20180214,32.6312,33.9789,32.5699,33.4888,33.0396,0.4491999999999976,1.3596,11155.22,18222.354,2.042
002193.SZ,20180222,33.448,34.4894,33.4071,34.3056,33.4888,0.8168000000000006,2.439,11539.52,19226.241,2.042
002193.SZ,20180223,34.1014,34.3056,33.1621,33.5296,34.3056,-0.7759999999999962,-2.262,8480.0,13974.818,2.042
002193.SZ,20180226,33.5092,33.7951,33.305,33.7747,33.5296,0.24510000000000076,0.731,9452.0,15582.227,2.042
002193.SZ,20180227,33.5705,34.4485,33.4888,34.3873,33.7747,0.6126000000000005,1.8138,17298.19,28872.063,2.042
002193.SZ,20180228,34.0197,34.9182,34.0197,34.7344,34.3873,0.3470999999999975,1.0094,17185.45,29183.143,2.042
002193.SZ,20180301,34.5506,34.8365,34.1014,34.469,34.7344,-0.26539999999999964,-0.7641,7961.28,13434.026,2.042
002193.SZ,20180302,34.4485,34.5506,34.0401,34.2648,34.469,-0.20420000000000016,-0.5924,12583.0,21060.453,2.042
002193.SZ,20180305,34.2648,34.3669,33.5909,33.8564,34.2648,-0.4084000000000003,-1.1919,11410.81,18957.287,2.042
002193.SZ,20180306,33.7134,35.0611,33.448,33.7543,33.8564,-0.10210000000000008,-0.3016,42563.31,70969.726,2.042
002193.SZ,20180307,33.5092,34.1014,32.8354,33.305,33.7543,-0.4493000000000009,-1.3311,31117.1,50770.177,2.042
002193.SZ,20180308,33.2642,33.5501,32.8762,33.2846,33.305,-0.020400000000002194,-0.0613,6359.9,10341.6,2.042
002193.SZ,20180309,33.3254,33.5296,33.1825,33.3254,33.2846,0.04080000000000439,0.1226,10438.71,17053.656,2.042
002193.SZ,20180312,33.448,33.8155,32.672,33.5705,33.3254,0.24510000000000076,0.7355,18259.81,29861.383,2.042
002193.SZ,20180313,33.5501,34.6323,33.3867,34.5098,33.5705,0.9392999999999958,2.798,25190.54,41896.544,2.042
002193.SZ,20180314,34.2035,34.9182,34.2035,34.4894,34.5098,-0.02039999999999509,-0.0591,21030.2,35511.231,2.042
002193.SZ,20180315,34.4485,34.6323,33.8564,34.469,34.4894,-0.020400000000002194,-0.0591,10494.89,17584.598,2.042
002193.SZ,20180316,34.5302,34.8161,34.2443,34.4485,34.469,-0.02049999999999841,-0.0595,9437.0,15939.459,2.042
002193.SZ,20180319,34.4894,34.5711,34.0606,34.469,34.4485,0.02049999999999841,0.0595,10883.0,18296.208,2.042
002193.SZ,20180320,34.469,34.6732,33.9176,34.1014,34.469,-0.36760000000000304,-1.0665,7116.73,11891.667,2.042
002193.SZ,20180321,34.1014,34.3056,33.6522,33.8768,34.1014,-0.22459999999999525,-0.6586,20590.0,34269.422,2.042
002193.SZ,20180322,33.7338,34.0401,33.5501,33.7951,33.8768,-0.08170000000000499,-0.2412,11986.92,19805.785,2.042
002193.SZ,20180323,33.1621,33.4275,32.672,33.06,33.7951,-0.7350999999999956,-2.1752,22517.0,36309.063,2.042
