ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
600893.SH,20180102,87.9937,88.0911,86.4027,86.9871,87.3768,-0.3897000000000048,-0.446,75753.55,202916.381,3.247
600893.SH,20180103,86.9222,88.8055,86.8897,88.4158,86.9871,1.4287000000000063,1.6424,82574.73,223616.474,3.247
600893.SH,20180104,88.4158,88.5132,87.5066,87.9612,88.4158,-0.4545999999999992,-0.5142,81183.31,219666.499,3.247
600893.SH,20180105,87.9288,87.9612,85.8832,86.2403,87.9612,-1.7209000000000003,-1.9564,117456.24,313006.529,3.247
600893.SH,20180108,86.013,86.2728,85.1039,85.3961,86.2403,-0.8442000000000007,-0.9789,70418.89,185446.147,3.247
600893.SH,20180109,85.3961,88.156,85.3636,87.1495,85.3961,1.7533999999999992,2.0533,119694.11,321457.564,3.247
600893.SH,20180110,86.9547,87.2469,85.2338,85.7533,87.1495,-1.3962000000000074,-1.6021,73606.2,194760.705,3.247
600893.SH,20180111,85.6234,85.6234,84.6818,85.2662,85.7533,-0.4870999999999981,-0.568,87297.7,228634.487,3.247
600893.SH,20180112,85.3312,86.013,84.7467,84.9415,85.2662,-0.3246999999999929,-0.3808,61260.48,160843.784,3.247
600893.SH,20180115,84.6818,84.6818,79.8762,80.136,84.9415,-4.805500000000009,-5.6574,174700.83,442224.152,3.247
600893.SH,20180116,79.7463,81.6296,79.4216,79.8762,80.136,-0.2597999999999985,-0.3242,75918.95,187311.806,3.247
600893.SH,20180117,79.9411,81.0126,77.928,79.6814,79.8762,-0.19480000000000075,-0.2439,93423.0,228282.112,3.247
600893.SH,20180118,79.6814,80.071,78.8696,79.9087,79.6814,0.2272999999999996,0.2853,63947.18,156346.682,3.247
600893.SH,20180119,79.9087,82.6037,79.8762,80.3308,79.9087,0.42210000000000036,0.5282,111683.16,278851.633,3.247
600893.SH,20180122,80.3632,81.2075,79.2917,80.8828,80.3308,0.5520000000000067,0.6872,63401.64,156915.774,3.247
600893.SH,20180123,80.7854,81.8244,80.2658,81.2399,80.8828,0.35710000000000264,0.4415,61515.52,153527.846,3.247
600893.SH,20180124,81.4672,82.7985,80.6555,82.214,81.2399,0.9740999999999929,1.199,74331.99,187319.071,3.247
600893.SH,20180125,82.279,88.4483,82.1166,85.6883,82.214,3.4742999999999995,4.2259,213166.43,561487.472,3.247
600893.SH,20180126,84.7792,86.5325,84.7467,85.0389,85.6883,-0.6494,-0.7579,68071.85,179041.566,3.247
600893.SH,20180129,85.0389,86.1429,83.4804,83.7726,85.0389,-1.266300000000001,-1.4891,67503.34,175603.057,3.247
600893.SH,20180130,83.4479,84.5844,83.1881,83.4154,83.7726,-0.35719999999999175,-0.4264,40550.87,104661.104,3.247
600893.SH,20180131,83.3505,83.8051,80.8503,80.8828,83.4154,-2.532600000000002,-3.0361,68491.56,172340.989,3.247
600893.SH,20180201,81.1425,81.3374,77.7007,78.1228,80.8828,-2.760000000000005,-3.4123,102360.34,249546.488,3.247
600893.SH,20180202,77.8955,81.2399,77.3111,80.9152,78.1228,2.7924000000000007,3.5744,84480.5,207353.191,3.247
600893.SH,20180205,78.9021,80.8503,78.9021,79.7463,80.9152,-1.1688999999999936,-1.4446,39158.92,96437.671,3.247
600893.SH,20180206,78.5774,79.5515,74.7135,74.7459,79.7463,-5.000399999999999,-6.2704,98065.67,233050.683,3.247
600893.SH,20180207,75.8175,77.1812,71.7587,74.8109,74.7459,0.06499999999999773,0.087,108767.95,250743.587,3.247
600893.SH,20180208,74.7784,79.3242,74.5511,78.0579,74.8109,3.247,4.3403,96609.26,230625.853,3.247
600893.SH,20180209,76.0123,78.7398,72.7653,74.5511,78.0579,-3.5067999999999984,-4.4926,114989.39,268517.487,3.247
600893.SH,20180212,75.233,77.441,75.233,75.9473,74.5511,1.3961999999999932,1.8728,76645.93,179911.052,3.247
600893.SH,20180213,76.3045,77.928,75.1356,75.2979,75.9473,-0.6494,-0.8551,85697.68,201912.291,3.247
600893.SH,20180214,75.2005,75.5252,73.2523,73.9017,75.2979,-1.3961999999999932,-1.8542,74362.38,169603.379,3.247
600893.SH,20180222,74.5511,75.6226,73.9667,75.233,73.9017,1.3312999999999988,1.8014,53897.12,124425.418,3.247
600893.SH,20180223,74.9083,77.2786,74.7459,76.0447,75.233,0.8117000000000019,1.0789,69561.76,163159.283,3.247
600893.SH,20180226,76.4668,79.6164,76.1746,79.2917,76.0447,3.247,4.2699,140745.88,340326.85,3.247
600893.SH,20180227,79.2917,87.0196,78.9346,85.1039,79.2917,5.81219999999999,7.3301,305926.8,787179.651,3.247
600893.SH,20180228,83.7077,89.7795,82.6362,84.1298,85.1039,-0.9740999999999929,-1.1446,263317.57,698419.94,3.247
600893.SH,20180301,83.7401,86.013,82.6037,84.7142,84.1298,0.5844000000000023,0.6946,178565.69,462562.373,3.247
