ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
300925.SZ,20201230,36.0,78.88,36.0,53.01,20.08,32.93,163.994,207896.68,875731.731,1.0
300925.SZ,20201231,46.0,51.96,45.52,47.1,53.01,-5.909999999999997,-11.1488,174817.12,833087.179,1.0
300925.SZ,20210104,47.0,51.0,46.0,48.02,47.1,0.9200000000000017,1.9533,148093.32,716198.037,1.0
300925.SZ,20210105,45.0,50.2,43.15,49.08,48.02,1.0599999999999952,2.2074,146045.21,680062.829,1.0
300925.SZ,20210106,47.3,57.3,46.2,50.83,49.08,1.75,3.5656,165649.69,858517.178,1.0
300925.SZ,20210107,49.5,60.9,49.1,58.09,50.83,7.260000000000005,14.2829,161108.95,878373.703,1.0
300925.SZ,20210108,57.51,67.7,54.7,64.98,58.09,6.890000000000001,11.8609,150176.56,922261.542,1.0
300925.SZ,20210111,64.08,70.7,61.0,62.89,64.98,-2.0900000000000034,-3.2164,139137.5,908168.935,1.0
300925.SZ,20210112,62.88,66.46,59.88,63.58,62.89,0.6899999999999977,1.0972,108445.48,681843.219,1.0
300925.SZ,20210113,62.3,66.49,53.51,53.8,63.58,-9.780000000000001,-15.3822,132037.61,783723.684,1.0
300925.SZ,20210114,52.43,54.48,49.13,49.69,53.8,-4.109999999999999,-7.6394,100161.33,513646.013,1.0
300925.SZ,20210115,49.0,53.0,47.3,51.23,49.69,1.5399999999999991,3.0992,89205.32,453854.533,1.0
300925.SZ,20210118,50.38,61.26,50.0,60.0,51.23,8.770000000000003,17.1189,120179.38,663760.99,1.0
300925.SZ,20210119,58.51,61.58,57.45,60.18,60.0,0.17999999999999972,0.3,110803.03,661746.133,1.0
300925.SZ,20210120,60.86,60.88,55.58,58.31,60.18,-1.8699999999999974,-3.1073,100500.74,582221.583,1.0
300925.SZ,20210121,56.52,56.87,53.51,53.65,58.31,-4.660000000000004,-7.9918,83157.66,457301.789,1.0
300925.SZ,20210122,52.66,56.65,52.16,53.9,53.65,0.25,0.466,73450.36,402809.301,1.0
300925.SZ,20210125,52.4,53.3,50.05,51.44,53.9,-2.460000000000001,-4.564,63884.73,330023.976,1.0
300925.SZ,20210126,51.0,54.32,50.61,52.6,51.44,1.1600000000000037,2.2551,59004.46,311018.916,1.0
300925.SZ,20210127,51.8,56.49,51.5,55.87,52.6,3.269999999999996,6.2167,83730.38,461613.874,1.0
300925.SZ,20210128,54.73,56.14,48.0,48.53,55.87,-7.339999999999996,-13.1376,90062.69,463283.282,1.0
300925.SZ,20210129,48.56,49.9,44.87,48.8,48.53,0.269999999999996,0.5564,79339.69,376622.142,1.0
300925.SZ,20210201,47.55,51.66,47.55,50.28,48.8,1.480000000000004,3.0328,71621.1,358042.078,1.0
300925.SZ,20210202,50.0,51.99,46.5,46.59,50.28,-3.6899999999999977,-7.3389,71728.54,351008.066,1.0
300925.SZ,20210203,46.0,46.89,44.01,44.99,46.59,-1.6000000000000014,-3.4342,57271.54,258067.692,1.0
300925.SZ,20210204,45.7,45.7,42.1,42.47,44.99,-2.520000000000003,-5.6012,49380.94,215083.468,1.0
300925.SZ,20210205,42.21,43.19,39.5,39.53,42.47,-2.9399999999999977,-6.9225,49226.1,202242.544,1.0
300925.SZ,20210208,39.06,40.49,38.41,38.74,39.53,-0.7899999999999991,-1.9985,33245.66,130726.48,1.0
300925.SZ,20210209,38.87,40.22,38.38,39.58,38.74,0.8399999999999963,2.1683,37913.67,149506.488,1.0
300925.SZ,20210210,39.28,39.9,38.01,38.56,39.58,-1.019999999999996,-2.5771,32388.9,126023.375,1.0
300925.SZ,20210218,39.01,41.53,39.01,40.75,38.56,2.1899999999999977,5.6795,42125.03,170967.88,1.0
300925.SZ,20210219,40.3,41.86,39.66,41.49,40.75,0.740000000000002,1.816,38982.48,159060.807,1.0
300925.SZ,20210222,41.65,42.68,40.46,40.69,41.49,-0.8000000000000043,-1.9282,42253.44,176050.005,1.0
300925.SZ,20210223,40.25,40.49,38.41,39.53,40.69,-1.1599999999999966,-2.8508,33109.61,130555.162,1.0
300925.SZ,20210224,39.67,40.43,38.81,39.46,39.53,-0.07000000000000028,-0.1771,24065.48,95592.155,1.0
300925.SZ,20210225,39.85,40.75,39.15,40.1,39.46,0.6400000000000006,1.6219,37296.5,149259.616,1.0
300925.SZ,20210226,39.0,39.0,37.44,37.52,40.1,-2.5799999999999983,-6.4339,38589.13,147724.793,1.0
300925.SZ,20210301,37.56,40.5,37.56,39.8,37.52,2.279999999999994,6.0768,39607.46,155016.568,1.0
300925.SZ,20210302,39.82,40.15,38.31,38.81,39.8,-0.9899999999999949,-2.4874,24777.38,96490.579,1.0
300925.SZ,20210303,38.55,39.66,38.47,38.9,38.81,0.0899999999999963,0.2319,20858.02,81095.873,1.0
300925.SZ,20210304,38.59,38.68,37.04,37.29,38.9,-1.6099999999999994,-4.1388,27628.02,104374.969,1.0
300925.SZ,20210305,36.98,38.25,36.78,37.91,37.29,0.6199999999999974,1.6626,21598.95,81460.274,1.0
300925.SZ,20210308,38.01,39.33,38.01,38.73,37.91,0.8200000000000003,2.163,38024.36,147975.478,1.0
300925.SZ,20210309,38.92,40.25,36.5,38.72,38.73,-0.00999999999999801,-0.0258,52899.05,204251.694,1.0
300925.SZ,20210310,39.2,40.8,38.9,39.75,38.72,1.0300000000000011,2.6601,54240.46,216496.61,1.0
300925.SZ,20210311,39.17,39.17,37.5,38.94,39.75,-0.8100000000000023,-2.0377,38709.6,148712.643,1.0
300925.SZ,20210312,38.9,39.57,37.83,37.86,38.94,-1.0799999999999983,-2.7735,31740.73,122438.659,1.0
300925.SZ,20210315,37.33,37.35,35.0,35.09,37.86,-2.769999999999996,-7.3164,42705.75,153078.858,1.0
300925.SZ,20210316,35.26,35.54,34.3,34.88,35.09,-0.21000000000000085,-0.5985,23941.52,83476.546,1.0
300925.SZ,20210317,34.5,35.77,34.0,35.52,34.88,0.6400000000000006,1.8349,26447.12,92792.371,1.0
300925.SZ,20210318,35.5,35.88,34.82,35.79,35.52,0.269999999999996,0.7601,29900.02,105857.596,1.0
300925.SZ,20210319,35.27,37.79,35.03,37.16,35.79,1.3699999999999974,3.8279,54252.5,200195.045,1.0
300925.SZ,20210322,36.99,38.12,36.82,37.92,37.16,0.7600000000000051,2.0452,37820.99,142072.867,1.0
300925.SZ,20210323,37.78,40.29,37.37,40.0,37.92,2.0799999999999983,5.4852,67567.23,263156.762,1.0
300925.SZ,20210324,39.01,39.36,37.41,37.77,40.0,-2.229999999999997,-5.575,46181.24,177244.186,1.0
300925.SZ,20210325,37.2,39.42,37.2,37.97,37.77,0.19999999999999574,0.5295,36465.46,140137.47,1.0
300925.SZ,20210326,37.53,38.35,37.27,37.67,37.97,-0.29999999999999716,-0.7901,29708.9,112318.625,1.0
300925.SZ,20210329,37.77,39.99,37.33,39.44,37.67,1.769999999999996,4.6987,47194.31,183562.305,1.0
300925.SZ,20210330,38.83,39.5,37.89,38.8,39.44,-0.6400000000000006,-1.6227,35496.23,136997.169,1.0
300925.SZ,20210331,38.61,39.51,38.36,39.0,38.8,0.20000000000000284,0.5155,31283.47,122326.939,1.0
300925.SZ,20210401,38.59,38.6,36.1,36.57,39.0,-2.4299999999999997,-6.2308,38240.86,141708.972,1.0
300925.SZ,20210402,36.69,40.44,36.21,39.97,36.57,3.3999999999999986,9.2972,67479.76,263312.329,1.0
300925.SZ,20210406,40.16,40.54,39.15,40.15,39.97,0.17999999999999972,0.4503,42740.87,170436.21,1.0
300925.SZ,20210407,39.72,41.65,39.48,41.27,40.15,1.1200000000000045,2.7895,55737.25,226173.428,1.0
300925.SZ,20210408,40.88,41.88,39.55,39.72,41.27,-1.5500000000000043,-3.7558,50463.54,205516.659,1.0
300925.SZ,20210409,39.31,40.17,38.77,39.11,39.72,-0.6099999999999994,-1.5358,30950.82,121595.622,1.0
