ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
000045.SZ,20180102,28.6651,28.8115,28.4309,28.753,28.548,0.20500000000000185,0.7181,21825.53,21359.064,2.928
000045.SZ,20180103,28.753,29.7192,28.5773,29.1629,28.753,0.4099000000000004,1.4256,35244.71,35110.933,2.928
000045.SZ,20180104,29.075,29.28,28.8408,29.0458,29.1629,-0.11710000000000065,-0.4015,26220.02,26029.115,2.928
000045.SZ,20180105,29.075,30.012,29.075,29.7192,29.0458,0.6734000000000009,2.3184,51655.73,52296.337,2.928
000045.SZ,20180108,29.4557,29.8656,28.9872,29.3678,29.7192,-0.3514000000000017,-1.1824,33529.0,33562.247,2.928
000045.SZ,20180109,29.4264,29.8656,29.28,29.3971,29.3678,0.029299999999999216,0.0998,27773.0,27980.056,2.928
000045.SZ,20180110,29.9242,29.9534,28.9872,29.2214,29.3971,-0.17569999999999908,-0.5977,32972.0,33177.187,2.928
000045.SZ,20180111,29.1922,29.2214,28.548,29.0165,29.2214,-0.20489999999999853,-0.7012,31855.06,31340.398,2.928
000045.SZ,20180112,28.9579,29.4264,28.7822,29.0458,29.0165,0.029299999999999216,0.101,25959.0,25831.828,2.928
000045.SZ,20180115,29.0458,29.1922,27.9624,27.9624,29.0458,-1.083400000000001,-3.73,33730.0,32768.866,2.928
000045.SZ,20180116,28.2552,28.8994,28.0502,28.3138,27.9624,0.3514000000000017,1.2567,26039.01,25230.463,2.928
000045.SZ,20180117,28.1381,28.3138,27.7574,28.0502,28.3138,-0.2636000000000003,-0.931,29229.01,27958.896,2.928
000045.SZ,20180118,28.021,28.548,27.9624,28.3723,28.0502,0.32209999999999894,1.1483,27844.0,26832.319,2.928
000045.SZ,20180119,28.3138,28.4016,27.9624,28.021,28.3723,-0.3512999999999984,-1.2382,25259.0,24293.335,2.928
000045.SZ,20180122,27.9624,28.4016,27.8746,28.1966,28.021,0.1755999999999993,0.6267,25190.0,24198.846,2.928
000045.SZ,20180123,28.1966,28.343,28.021,28.1966,28.1966,0.0,0.0,15264.38,14674.473,2.928
000045.SZ,20180124,28.1966,28.4309,28.1088,28.4016,28.1966,0.2049999999999983,0.727,25159.67,24291.028,2.928
