ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
688033.SH,20190722,35.0,56.0,28.3,40.08,20.37,19.709999999999997,96.7599,337512.75,1213648.694,1.0
688033.SH,20190723,32.02,36.8,31.51,34.32,40.08,-5.759999999999998,-14.3713,131092.94,457179.727,1.0
688033.SH,20190724,34.95,39.2,34.5,39.01,34.32,4.689999999999998,13.6655,164073.26,610149.164,1.0
688033.SH,20190725,40.96,50.0,40.89,43.5,39.01,4.490000000000002,11.5099,257635.01,1170635.453,1.0
688033.SH,20190726,41.0,43.28,39.8,40.5,43.5,-3.0,-6.8966,152644.52,627613.754,1.0
688033.SH,20190729,41.76,45.5,41.38,45.5,40.5,5.0,12.3457,173811.94,761594.992,1.0
688033.SH,20190730,45.0,47.5,43.89,46.5,45.5,1.0,2.1978,189617.25,875252.862,1.0
688033.SH,20190731,46.4,47.68,44.7,47.3,46.5,0.7999999999999972,1.7204,160079.3,746272.617,1.0
688033.SH,20190801,46.48,54.45,46.12,51.49,47.3,4.190000000000005,8.8584,203606.48,999491.143,1.0
688033.SH,20190802,49.7,58.21,49.5,54.96,51.49,3.469999999999999,6.7392,231575.33,1265337.498,1.0
688033.SH,20190805,54.85,58.7,51.0,58.7,54.96,3.740000000000002,6.8049,167499.39,940153.434,1.0
688033.SH,20190806,58.72,64.8,52.32,52.9,58.7,-5.800000000000004,-9.8807,215012.86,1293284.709,1.0
688033.SH,20190807,55.0,56.0,51.59,55.92,52.9,3.020000000000003,5.7089,137290.84,741586.221,1.0
688033.SH,20190808,56.2,57.8,52.5,52.8,55.92,-3.1200000000000045,-5.5794,126826.86,703863.09,1.0
688033.SH,20190809,53.05,53.37,48.8,49.39,52.8,-3.4099999999999966,-6.4583,115283.17,583859.142,1.0
688033.SH,20190812,49.28,49.8,44.6,46.65,49.39,-2.740000000000002,-5.5477,98123.0,460963.622,1.0
688033.SH,20190813,46.6,49.25,46.6,49.0,46.65,2.3500000000000014,5.0375,95968.61,459665.972,1.0
688033.SH,20190814,49.7,52.2,48.64,50.9,49.0,1.8999999999999986,3.8776,130436.56,658287.845,1.0
688033.SH,20190815,49.0,52.48,48.71,52.01,50.9,1.1099999999999994,2.1807,103610.98,528218.83,1.0
688033.SH,20190816,53.57,53.9,50.55,51.45,52.01,-0.5599999999999952,-1.0767,97335.74,505786.325,1.0
688033.SH,20190819,51.32,52.49,49.53,51.9,51.45,0.44999999999999574,0.8746,87384.44,447994.053,1.0
688033.SH,20190820,51.61,52.55,50.8,50.81,51.9,-1.0899999999999963,-2.1002,54976.75,284099.719,1.0
688033.SH,20190821,50.79,50.79,46.39,46.5,50.81,-4.310000000000002,-8.4826,86919.38,416387.139,1.0
688033.SH,20190822,46.5,47.38,45.1,45.93,46.5,-0.5700000000000003,-1.2258,49023.03,227031.406,1.0
688033.SH,20190823,45.04,46.6,41.55,42.44,45.93,-3.490000000000002,-7.5985,83645.38,366060.641,1.0
688033.SH,20190826,42.41,43.75,41.89,42.86,42.44,0.4200000000000017,0.9896,48033.26,205775.902,1.0
688033.SH,20190827,43.15,43.7,42.06,43.32,42.86,0.46000000000000085,1.0733,48049.5,206265.257,1.0
688033.SH,20190828,42.8,43.4,41.49,41.59,43.32,-1.7299999999999969,-3.9935,49733.55,210810.156,1.0
688033.SH,20190829,41.3,41.4,39.38,40.5,41.59,-1.0900000000000034,-2.6208,74056.08,298498.072,1.0
688033.SH,20190830,40.5,41.12,39.86,40.46,40.5,-0.03999999999999915,-0.0988,42937.81,173973.643,1.0
688033.SH,20190902,40.75,41.03,40.21,40.81,40.46,0.3500000000000014,0.8651,28273.3,115159.087,1.0
688033.SH,20190903,40.78,44.1,40.6,43.57,40.81,2.759999999999998,6.763,79549.2,340955.623,1.0
688033.SH,20190904,43.2,44.3,43.0,43.13,43.57,-0.4399999999999977,-1.0099,56959.45,248106.476,1.0
688033.SH,20190905,43.16,43.63,42.85,43.15,43.13,0.01999999999999602,0.0464,45835.45,198098.717,1.0
688033.SH,20190906,43.01,43.45,41.01,41.13,43.15,-2.019999999999996,-4.6813,52250.63,219750.263,1.0
688033.SH,20190909,41.2,41.65,40.94,41.21,41.13,0.0799999999999983,0.1945,25157.84,103593.152,1.0
688033.SH,20190910,41.2,42.5,41.19,41.65,41.21,0.4399999999999977,1.0677,30595.62,128020.315,1.0
688033.SH,20190911,41.75,41.75,40.94,41.03,41.65,-0.6199999999999974,-1.4886,26901.78,111057.654,1.0
688033.SH,20190912,41.2,41.25,39.8,40.04,41.03,-0.990000000000002,-2.4129,31799.67,127750.22,1.0
688033.SH,20190916,40.04,40.55,40.01,40.26,40.04,0.21999999999999886,0.5495,15023.04,60483.773,1.0
688033.SH,20190917,40.33,40.5,39.39,39.42,40.26,-0.8399999999999963,-2.0864,21613.16,86277.122,1.0
688033.SH,20190918,39.59,40.23,37.8,38.35,39.42,-1.0700000000000003,-2.7144,38439.83,148192.026,1.0
688033.SH,20190919,38.57,40.52,38.02,39.25,38.35,0.8999999999999986,2.3468,36697.47,144684.719,1.0
688033.SH,20190920,39.88,41.05,39.55,39.96,39.25,0.7100000000000009,1.8089,49076.69,197861.398,1.0
