ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
002993.SZ,20200817,32.26,38.71,32.26,38.71,26.88,11.830000000000002,44.0104,1218.54,4705.636,1.0
002993.SZ,20200818,42.58,42.58,42.58,42.58,38.71,3.8699999999999974,9.9974,280.91,1196.114,1.0
002993.SZ,20200819,46.84,46.84,46.84,46.84,42.58,4.260000000000005,10.0047,357.27,1673.452,1.0
002993.SZ,20200820,51.52,51.52,51.52,51.52,46.84,4.68,9.9915,819.62,4222.682,1.0
002993.SZ,20200821,56.67,56.67,56.67,56.67,51.52,5.149999999999999,9.9961,2557.05,14490.802,1.0
002993.SZ,20200824,62.34,62.34,62.34,62.34,56.67,5.670000000000002,10.0053,39644.51,247143.875,1.0
002993.SZ,20200825,68.57,68.57,68.57,68.57,62.34,6.22999999999999,9.9936,8974.65,61539.175,1.0
002993.SZ,20200826,75.43,75.43,66.66,71.24,68.57,2.6700000000000017,3.8938,283053.39,2011684.572,1.0
002993.SZ,20200827,73.85,78.36,71.0,78.36,71.24,7.1200000000000045,9.9944,269790.09,2039716.785,1.0
002993.SZ,20200828,83.0,83.98,76.52,80.05,78.36,1.6899999999999977,2.1567,194130.3,1570172.738,1.0
002993.SZ,20200831,83.32,88.06,82.69,88.06,80.05,8.010000000000005,10.0062,131440.17,1129308.597,1.0
002993.SZ,20200901,87.82,88.49,83.3,87.7,88.06,-0.35999999999999943,-0.4088,135117.79,1163051.8,1.0
002993.SZ,20200902,90.99,93.98,88.53,93.98,87.7,6.280000000000001,7.1608,137952.85,1256674.457,1.0
002993.SZ,20200903,97.01,99.44,93.8,97.0,93.98,3.019999999999996,3.2134,123704.8,1195617.958,1.0
002993.SZ,20200904,92.0,94.38,88.91,91.94,97.0,-5.060000000000002,-5.2165,120894.52,1112265.731,1.0
002993.SZ,20200907,95.42,96.7,89.01,90.0,91.94,-1.9399999999999977,-2.1101,91359.34,856262.074,1.0
002993.SZ,20200908,92.63,99.0,91.49,92.75,90.0,2.75,3.0556,125554.12,1193753.547,1.0
002993.SZ,20200909,87.1,88.49,83.48,85.01,92.75,-7.739999999999995,-8.345,117804.2,1009794.569,1.0
002993.SZ,20200910,86.38,91.51,85.12,90.5,85.01,5.489999999999995,6.4581,100178.16,886109.165,1.0
002993.SZ,20200911,94.01,99.55,93.21,99.55,90.5,9.049999999999997,10.0,109104.76,1052815.136,1.0
