ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
300113.SZ,20180102,207.5721,209.9489,204.969,209.0435,207.0062,2.0372999999999877,0.9842,82509.69,151034.641,11.318
300113.SZ,20180103,208.7039,216.5133,207.5721,216.0606,209.0435,7.017099999999999,3.3568,161536.17,303121.015,11.318
300113.SZ,20180104,214.0234,215.8343,211.0807,213.4575,216.0606,-2.6030999999999835,-1.2048,102732.1,193431.647,11.318
300113.SZ,20180105,214.7025,215.4947,209.8357,210.0621,213.4575,-3.3954000000000235,-1.5907,114315.47,213986.11,11.318
300113.SZ,20180108,208.8171,209.2698,202.1395,205.1953,210.0621,-4.866799999999984,-2.3168,135257.43,244549.222,11.318
300113.SZ,20180109,205.9876,209.1566,203.8372,207.6853,205.1953,2.490000000000009,1.2135,82391.98,150579.506,11.318
300113.SZ,20180110,206.6667,212.4389,204.4031,210.8543,207.6853,3.1689999999999827,1.5259,90237.81,165622.972,11.318
300113.SZ,20180111,211.873,216.8529,207.1194,213.5707,210.8543,2.716399999999993,1.2883,171355.81,322465.382,11.318
300113.SZ,20180112,213.797,221.8328,213.5707,214.1366,213.5707,0.5658999999999992,0.265,242149.69,466665.18,11.318
300113.SZ,20180115,210.5148,210.5148,198.2914,200.3286,214.1366,-13.807999999999993,-6.4482,167806.27,303666.673,11.318
300113.SZ,20180116,200.3286,201.5736,195.6882,200.4418,200.3286,0.11320000000000618,0.0565,129683.69,227744.751,11.318
300113.SZ,20180117,201.1209,205.5349,195.8014,202.479,200.4418,2.037200000000013,1.0164,111399.0,198008.757,11.318
300113.SZ,20180118,201.4604,205.4217,199.7627,200.7813,202.479,-1.697700000000026,-0.8385,73574.09,131348.365,11.318
300113.SZ,20180119,200.3286,203.724,198.065,199.8759,200.7813,-0.905399999999986,-0.4509,82867.66,146952.579,11.318
300113.SZ,20180122,197.7255,213.4575,197.7255,209.9489,199.8759,10.073000000000008,5.0396,216391.96,397860.719,11.318
300113.SZ,20180123,207.7985,212.2125,206.6667,208.0248,209.9489,-1.92410000000001,-0.9165,117176.86,216034.305,11.318
300113.SZ,20180124,207.4589,228.85,207.4589,228.85,208.0248,20.825199999999995,10.0109,456178.39,899238.619,11.318
300113.SZ,20180125,233.6035,251.7123,232.019,237.1121,228.85,8.262100000000004,3.6103,811309.55,1721045.003,11.318
300113.SZ,20180126,238.5834,259.7481,234.2826,247.8642,237.1121,10.752100000000013,4.5346,657852.81,1425296.046,11.318
300113.SZ,20180129,241.0734,248.996,239.2625,244.582,247.8642,-3.2822000000000173,-1.3242,459528.45,988165.294,11.318
300113.SZ,20180130,243.1106,246.7324,238.2439,244.1293,244.582,-0.452699999999993,-0.1851,317211.88,678445.498,11.318
300113.SZ,20180131,240.2811,241.5261,228.9631,234.0562,244.1293,-10.07310000000001,-4.1261,360448.84,749107.607,11.318
300113.SZ,20180201,236.9989,245.3742,230.8872,232.4717,234.0562,-1.5844999999999914,-0.677,455584.98,962828.271,11.318
300113.SZ,20180202,220.9274,237.1121,218.7769,228.3972,232.4717,-4.0745000000000005,-1.7527,394516.66,797675.836,11.318
300113.SZ,20180205,224.6623,238.923,222.9646,233.0376,228.3972,4.6404,2.0317,327666.42,672938.544,11.318
300113.SZ,20180206,228.2841,242.7711,226.4732,227.3786,233.0376,-5.658999999999992,-2.4284,508846.35,1063212.518,11.318
300113.SZ,20180207,234.2826,248.3169,223.191,241.9788,227.3786,14.600200000000001,6.4211,580906.28,1218871.763,11.318
300113.SZ,20180208,238.8098,247.6378,237.2253,243.1106,241.9788,1.1317999999999984,0.4677,439691.58,941085.26,11.318
300113.SZ,20180209,236.433,249.7883,229.9818,236.433,243.1106,-6.677600000000012,-2.7467,514301.93,1095331.146,11.318
300113.SZ,20180212,239.1493,246.506,229.529,243.337,236.433,6.903999999999996,2.9201,435737.9,922433.202,11.318
300113.SZ,20180213,241.7525,255.4473,237.678,250.8069,243.337,7.469900000000024,3.0698,461033.0,1004300.868,11.318
300113.SZ,20180214,247.8642,250.6937,238.5834,239.6021,250.8069,-11.204800000000006,-4.4675,289102.8,622735.519,11.318
300113.SZ,20180222,240.847,255.4473,240.6207,250.9201,239.6021,11.317999999999984,4.7237,380724.44,835630.09,11.318
300113.SZ,20180223,248.8828,252.3914,244.4688,248.996,250.9201,-1.9240999999999815,-0.7668,264500.58,579480.917,11.318
300113.SZ,20180226,252.9573,261.2194,247.6378,255.4473,248.996,6.451300000000003,2.5909,456646.79,1031714.188,11.318
300113.SZ,20180227,255.5604,274.122,253.5232,267.1048,255.4473,11.657499999999999,4.5636,516880.15,1210690.364,11.318
300113.SZ,20180228,262.5776,276.3856,258.0504,263.7094,267.1048,-3.395399999999995,-1.2712,450865.05,1062022.624,11.318
