ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
605179.SH,20201228,13.26,13.26,13.26,13.26,9.21,4.049999999999999,43.9739,7978.47,10579.451,1.0
605179.SH,20201229,14.59,14.59,14.59,14.59,13.26,1.33,10.0302,2293.87,3346.756,1.0
605179.SH,20201230,16.05,16.05,16.05,16.05,14.59,1.4600000000000009,10.0069,2124.21,3409.357,1.0
605179.SH,20201231,17.66,17.66,17.66,17.66,16.05,1.6099999999999994,10.0312,43583.12,76967.79,1.0
605179.SH,20210104,19.43,19.43,19.43,19.43,17.66,1.7699999999999996,10.0227,17972.25,34920.082,1.0
605179.SH,20210105,21.37,21.37,21.37,21.37,19.43,1.9400000000000013,9.9846,5204.34,11121.675,1.0
605179.SH,20210106,23.51,23.51,23.51,23.51,21.37,2.1400000000000006,10.014,128876.42,302988.463,1.0
605179.SH,20210107,24.4,25.86,23.52,25.86,23.51,2.349999999999998,9.9957,389878.11,965243.34,1.0
605179.SH,20210108,23.27,24.5,23.27,23.27,25.86,-2.59,-10.0155,305669.27,719221.769,1.0
605179.SH,20210111,22.18,22.5,20.94,20.94,23.27,-2.3299999999999983,-10.0129,181900.97,387315.287,1.0
605179.SH,20210112,20.22,21.39,19.79,20.7,20.94,-0.240000000000002,-1.1461,175753.39,361232.76,1.0
605179.SH,20210113,20.3,22.5,19.77,21.74,20.7,1.0399999999999991,5.0242,226172.64,477651.582,1.0
605179.SH,20210114,20.77,20.9,19.57,19.63,21.74,-2.1099999999999994,-9.7056,166649.23,336023.868,1.0
605179.SH,20210115,19.12,20.16,19.11,19.36,19.63,-0.2699999999999996,-1.3754,106070.91,208608.061,1.0
605179.SH,20210118,19.23,20.5,19.16,19.91,19.36,0.5500000000000007,2.8409,117429.58,231479.98,1.0
605179.SH,20210119,20.09,20.09,19.2,19.22,19.91,-0.6900000000000013,-3.4656,91336.13,178207.128,1.0
605179.SH,20210120,19.16,19.4,18.38,18.84,19.22,-0.379999999999999,-1.9771,84581.55,159819.728,1.0
605179.SH,20210121,18.89,19.88,18.75,19.49,18.84,0.6499999999999986,3.4501,104345.78,202712.126,1.0
605179.SH,20210122,19.43,20.37,19.2,19.71,19.49,0.22000000000000242,1.1288,117651.43,233221.043,1.0
605179.SH,20210125,19.47,20.69,18.85,20.4,19.71,0.6899999999999977,3.5008,143401.92,280978.995,1.0
605179.SH,20210126,20.0,21.65,19.85,20.7,20.4,0.3000000000000007,1.4706,159468.01,331827.31,1.0
605179.SH,20210127,20.2,20.59,18.92,19.55,20.7,-1.1499999999999986,-5.5556,108669.22,214616.558,1.0
605179.SH,20210128,18.86,19.38,18.02,18.26,19.55,-1.2899999999999991,-6.5985,95485.04,179801.091,1.0
605179.SH,20210129,18.35,18.43,16.8,17.33,18.26,-0.9300000000000033,-5.0931,87260.11,153510.962,1.0
605179.SH,20210201,17.2,18.25,17.05,17.88,17.33,0.5500000000000007,3.1737,69282.94,121957.212,1.0
605179.SH,20210202,17.74,18.44,17.42,17.88,17.88,0.0,0.0,67390.8,120713.914,1.0
605179.SH,20210203,17.67,17.85,17.25,17.43,17.88,-0.4499999999999993,-2.5168,53092.88,92832.999,1.0
605179.SH,20210204,17.25,18.42,17.12,18.24,17.43,0.8099999999999987,4.6472,100111.01,179845.338,1.0
605179.SH,20210205,18.01,18.97,17.38,17.39,18.24,-0.8499999999999979,-4.6601,89472.41,161989.879,1.0
605179.SH,20210208,16.99,17.19,16.17,16.26,17.39,-1.129999999999999,-6.498,81154.85,133827.816,1.0
605179.SH,20210209,16.27,16.55,16.1,16.26,16.26,0.0,0.0,52945.5,86313.921,1.0
605179.SH,20210210,16.31,16.57,15.83,15.9,16.26,-0.3600000000000012,-2.214,59220.93,95291.697,1.0
605179.SH,20210218,16.17,16.8,15.9,16.72,15.9,0.8199999999999985,5.1572,69055.03,113333.035,1.0
605179.SH,20210219,16.55,17.38,16.44,16.99,16.72,0.2699999999999996,1.6148,74174.85,125910.156,1.0
605179.SH,20210222,16.86,17.15,16.54,16.64,16.99,-0.34999999999999787,-2.06,59206.11,99801.871,1.0
605179.SH,20210223,16.73,16.87,16.23,16.75,16.64,0.10999999999999943,0.6611,45348.38,75263.431,1.0
605179.SH,20210224,16.69,17.12,16.53,16.79,16.75,0.03999999999999915,0.2388,42844.28,72026.865,1.0
605179.SH,20210225,16.73,16.88,16.0,16.24,16.79,-0.5500000000000007,-3.2758,41690.48,68629.058,1.0
605179.SH,20210226,16.0,16.49,15.9,16.35,16.24,0.11000000000000298,0.6773,32294.08,52195.131,1.0
605179.SH,20210301,16.36,17.05,16.35,16.98,16.35,0.629999999999999,3.8532,47973.16,80126.903,1.0
605179.SH,20210302,17.6,17.6,16.66,16.96,16.98,-0.019999999999999574,-0.1178,46282.05,78674.506,1.0
605179.SH,20210303,16.79,17.01,16.7,16.88,16.96,-0.08000000000000185,-0.4717,26772.24,45155.249,1.0
605179.SH,20210304,16.82,16.91,16.31,16.33,16.88,-0.5500000000000007,-3.2583,32475.82,53725.866,1.0
605179.SH,20210305,16.2,16.89,16.16,16.81,16.33,0.4800000000000004,2.9394,36288.4,60185.474,1.0
605179.SH,20210308,16.88,17.23,16.73,16.96,16.81,0.15000000000000213,0.8923,51813.25,87903.915,1.0
605179.SH,20210309,16.72,17.4,16.41,16.44,16.96,-0.5199999999999996,-3.066,52627.21,88700.757,1.0
605179.SH,20210310,16.4,17.1,15.84,16.6,16.44,0.16000000000000014,0.9732,54992.36,89397.759,1.0
605179.SH,20210311,16.35,16.66,16.25,16.65,16.6,0.04999999999999716,0.3012,35524.6,58570.151,1.0
605179.SH,20210312,16.99,17.14,16.66,16.66,16.65,0.010000000000001563,0.0601,49276.64,83328.312,1.0
605179.SH,20210315,16.2,16.32,16.04,16.19,16.66,-0.46999999999999886,-2.8211,30535.63,49415.092,1.0
605179.SH,20210316,16.23,16.45,16.14,16.29,16.19,0.09999999999999787,0.6177,19163.63,31155.035,1.0
605179.SH,20210317,16.25,16.97,16.1,16.75,16.29,0.46000000000000085,2.8238,46727.34,77507.365,1.0
605179.SH,20210318,16.9,17.5,16.71,17.48,16.75,0.7300000000000004,4.3582,88729.38,152096.716,1.0
605179.SH,20210319,17.15,17.98,17.1,17.3,17.48,-0.17999999999999972,-1.0297,80148.69,140767.038,1.0
605179.SH,20210322,17.16,17.46,17.12,17.38,17.3,0.0799999999999983,0.4624,55110.66,95474.169,1.0
605179.SH,20210323,17.31,17.34,16.65,16.68,17.38,-0.6999999999999993,-4.0276,50819.93,86028.0,1.0
605179.SH,20210324,16.45,18.35,16.38,18.35,16.68,1.6700000000000017,10.012,106569.68,186622.241,1.0
605179.SH,20210325,18.8,20.19,18.6,20.19,18.35,1.8399999999999999,10.0272,208236.14,401362.54,1.0
605179.SH,20210326,19.89,20.98,18.92,19.33,20.19,-0.860000000000003,-4.2595,221957.56,437921.042,1.0
605179.SH,20210329,19.13,21.26,18.87,20.99,19.33,1.6600000000000001,8.5877,260513.86,524328.633,1.0
605179.SH,20210330,19.79,20.11,18.89,19.1,20.99,-1.889999999999997,-9.0043,191368.34,369125.164,1.0
605179.SH,20210331,18.97,18.97,18.03,18.3,19.1,-0.8000000000000007,-4.1885,112937.57,206557.862,1.0
605179.SH,20210401,18.23,18.7,17.92,18.56,18.3,0.259999999999998,1.4208,100811.15,185510.249,1.0
605179.SH,20210402,18.3,19.28,18.2,18.42,18.56,-0.13999999999999702,-0.7543,111043.71,208386.112,1.0
605179.SH,20210406,18.1,19.15,18.08,18.74,18.42,0.31999999999999673,1.7372,84389.25,157265.967,1.0
605179.SH,20210407,18.74,20.51,18.39,19.74,18.74,1.0,5.3362,151233.42,293483.956,1.0
605179.SH,20210408,19.54,20.72,19.27,19.36,19.74,-0.379999999999999,-1.925,161010.27,320750.19,1.0
