ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
605151.SH,20201215,19.36,23.23,19.36,23.23,16.13,7.1,44.0174,3156.28,7318.493
605151.SH,20201216,25.55,25.55,25.55,25.55,23.23,2.32,9.9871,2981.22,7617.017
605151.SH,20201217,28.11,28.11,28.11,28.11,25.55,2.56,10.0196,2295.13,6451.61
605151.SH,20201218,26.99,26.99,25.3,25.3,28.11,-2.81,-9.9964,159764.87,412305.838
605151.SH,20201221,23.89,24.47,23.04,23.6,25.3,-1.7,-6.7194,104167.18,246310.92
605151.SH,20201222,23.05,23.3,22.25,22.44,23.6,-1.16,-4.9153,87506.07,199296.407
605151.SH,20201223,22.38,22.74,21.52,21.58,22.44,-0.86,-3.8324,74031.22,163284.236
605151.SH,20201224,21.29,23.74,20.61,23.74,21.58,2.16,10.0093,110403.75,245784.996
605151.SH,20201225,23.89,25.5,22.83,22.84,23.74,-0.9,-3.7911,139912.32,337013.495
605151.SH,20201228,21.71,22.05,21.2,21.33,22.84,-1.51,-6.6112,86510.81,187197.717
605151.SH,20201229,21.05,21.88,20.62,20.92,21.33,-0.41,-1.9222,60755.78,129258.481
605151.SH,20201230,20.58,21.3,20.05,20.71,20.92,-0.21,-1.0038,56280.46,116234.317
605151.SH,20201231,20.72,21.68,20.7,21.05,20.71,0.34,1.6417,47028.74,99107.786
605151.SH,20210104,20.96,21.2,20.5,20.75,21.05,-0.3,-1.4252,49554.81,103061.688
605151.SH,20210105,20.75,21.05,20.34,20.46,20.75,-0.29,-1.3976,42978.18,88545.126
605151.SH,20210106,20.47,20.57,19.73,19.74,20.46,-0.72,-3.5191,46537.71,93041.239
605151.SH,20210107,19.55,20.43,19.34,19.59,19.74,-0.15,-0.7599,46127.64,91319.169
605151.SH,20210108,19.4,19.64,18.8,18.99,19.59,-0.6,-3.0628,33097.98,63092.777
605151.SH,20210111,18.92,18.97,18.05,18.05,18.99,-0.94,-4.95,40474.92,74397.695
605151.SH,20210112,17.86,18.44,17.8,17.96,18.05,-0.09,-0.4986,24047.75,43408.316
605151.SH,20210113,17.98,18.36,17.5,18.21,17.96,0.25,1.392,36800.44,66175.574
605151.SH,20210114,17.9,18.77,17.61,18.63,18.21,0.42,2.3064,40206.12,73130.689
605151.SH,20210115,18.29,19.49,18.11,18.9,18.63,0.27,1.4493,46281.72,87565.939
605151.SH,20210118,18.72,18.94,18.47,18.6,18.9,-0.3,-1.5873,29099.17,54259.342
605151.SH,20210119,18.53,18.98,18.52,18.61,18.6,0.01,0.0538,24472.52,45805.437
605151.SH,20210120,18.51,20.47,18.44,20.47,18.61,1.86,9.9946,77407.73,155278.594
605151.SH,20210121,19.9,21.34,19.85,19.98,20.47,-0.49,-2.3937,96239.7,197298.651
605151.SH,20210122,20.0,21.02,19.79,20.52,19.98,0.54,2.7027,70258.68,143384.306
