ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600728.SH,20180102,8.25,8.29,8.19,8.25,8.25,0.0,0.0,85453.52,70316.052
600728.SH,20180103,8.24,8.35,8.18,8.31,8.25,0.06,0.73,127258.49,105230.125
600728.SH,20180104,8.31,8.36,8.22,8.27,8.31,-0.04,-0.48,92326.99,76371.461
600728.SH,20180105,8.26,8.75,8.25,8.58,8.27,0.31,3.75,318508.58,272065.388
600728.SH,20180108,8.63,8.63,8.44,8.57,8.58,-0.01,-0.12,140550.85,119871.971
600728.SH,20180109,8.51,8.55,8.35,8.46,8.57,-0.11,-1.28,139487.4,117754.696
600728.SH,20180110,8.45,8.56,8.36,8.47,8.46,0.01,0.12,102977.73,87055.61
600728.SH,20180111,8.43,8.69,8.35,8.62,8.47,0.15,1.77,195980.81,167859.815
600728.SH,20180112,8.57,8.6,8.4,8.4,8.62,-0.22,-2.55,130987.26,111062.676
600728.SH,20180115,8.38,8.38,8.05,8.08,8.4,-0.32,-3.81,159779.2,130405.412
600728.SH,20180116,8.09,8.17,8.08,8.11,8.08,0.03,0.37,79896.63,64771.131
600728.SH,20180117,8.21,8.38,8.1,8.13,8.11,0.02,0.25,146328.2,119769.641
600728.SH,20180118,8.17,8.2,8.05,8.09,8.13,-0.04,-0.49,102119.4,82635.536
600728.SH,20180119,8.13,8.13,8.05,8.06,8.09,-0.03,-0.37,88766.16,71631.127
600728.SH,20180122,8.06,8.17,7.8,8.08,8.06,0.02,0.25,152779.36,122297.296
600728.SH,20180123,8.09,8.09,7.9,7.92,8.08,-0.16,-1.98,153639.23,122432.461
600728.SH,20180124,7.88,7.98,7.8,7.97,7.92,0.05,0.63,137999.77,109176.011
600728.SH,20180125,7.97,8.09,7.9,7.94,7.97,-0.03,-0.38,132598.6,106125.993
600728.SH,20180126,7.91,7.99,7.87,7.88,7.94,-0.06,-0.76,86610.42,68540.539
600728.SH,20180129,7.88,7.9,7.64,7.7,7.88,-0.18,-2.28,134627.04,104657.042
600728.SH,20180130,7.69,7.79,7.6,7.69,7.7,-0.01,-0.13,80876.72,62052.403
600728.SH,20180131,7.67,7.68,7.41,7.45,7.69,-0.24,-3.12,120304.8,90240.212
600728.SH,20180201,7.5,7.52,6.94,6.96,7.45,-0.49,-6.58,191281.85,136525.749
600728.SH,20180202,6.99,7.14,6.77,6.96,6.96,0.0,0.0,149695.74,104505.255
