ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002729.SZ,20180102,61.97,62.32,61.96,61.97,61.96,0.01,0.02,2235.0,13858.557
002729.SZ,20180103,61.95,62.13,61.94,61.94,61.97,-0.03,-0.05,2508.0,15537.844
002729.SZ,20180104,61.95,62.15,61.94,61.94,61.94,0.0,0.0,2132.0,13212.191
002729.SZ,20180105,61.94,61.95,61.9,61.9,61.94,-0.04,-0.06,2187.09,13542.926
002729.SZ,20180108,61.93,62.16,61.9,61.91,61.9,0.01,0.02,1362.0,8440.105
002729.SZ,20180109,61.91,62.3,61.9,62.16,61.91,0.25,0.4,1772.0,10984.695
002729.SZ,20180110,62.9,62.9,61.9,61.94,62.16,-0.22,-0.35,996.0,6174.832
002729.SZ,20180111,61.94,62.19,61.9,61.92,61.94,-0.02,-0.03,1004.0,6216.651
002729.SZ,20180112,61.91,62.0,61.9,61.92,61.92,0.0,0.0,1966.0,12170.291
002729.SZ,20180115,62.0,62.09,61.85,61.9,61.92,-0.02,-0.03,1957.0,12111.425
002729.SZ,20180116,61.93,61.93,61.83,61.83,61.9,-0.07,-0.11,955.0,5907.427
002729.SZ,20180117,61.85,61.96,61.85,61.87,61.83,0.04,0.06,1577.0,9756.33
002729.SZ,20180118,61.87,61.92,61.84,61.86,61.87,-0.01,-0.02,872.0,5393.628
002729.SZ,20180119,61.85,62.19,61.83,61.86,61.86,0.0,0.0,1515.0,9376.246
002729.SZ,20180122,61.89,62.17,61.85,62.0,61.86,0.14,0.23,1329.0,8229.64
002729.SZ,20180123,61.85,62.13,61.85,61.86,62.0,-0.14,-0.23,1164.0,7205.248
002729.SZ,20180124,61.86,61.9,61.85,61.88,61.86,0.02,0.03,994.0,6149.273
002729.SZ,20180125,62.0,62.2,61.85,61.92,61.88,0.04,0.06,1075.0,6653.409
002729.SZ,20180126,61.96,61.96,61.85,61.85,61.92,-0.07,-0.11,823.63,5095.501
002729.SZ,20180129,61.85,62.19,61.85,61.89,61.85,0.04,0.06,829.63,5133.721
002729.SZ,20180130,61.98,67.51,61.86,64.0,61.89,2.11,3.41,4737.52,30708.76
002729.SZ,20180131,64.01,64.12,61.85,61.86,64.0,-2.14,-3.34,2318.27,14503.145
002729.SZ,20180201,61.85,63.0,61.85,62.64,61.86,0.78,1.26,1980.0,12295.889
002729.SZ,20180202,62.49,62.58,61.84,61.86,62.64,-0.78,-1.25,3182.27,19690.016
002729.SZ,20180205,61.83,62.49,61.82,61.88,61.86,0.02,0.03,1948.0,12051.141
002729.SZ,20180206,61.84,62.14,61.15,61.55,61.88,-0.33,-0.53,4808.25,29702.233
002729.SZ,20180207,61.55,61.95,61.55,61.75,61.55,0.2,0.32,1090.25,6727.991
002729.SZ,20180208,61.74,61.74,61.5,61.5,61.75,-0.25,-0.4,1388.25,8542.956
002729.SZ,20180209,61.5,61.98,60.72,61.55,61.5,0.05,0.08,2567.0,15793.375
002729.SZ,20180212,61.5,61.89,61.5,61.55,61.55,0.0,0.0,3067.5,18885.962
002729.SZ,20180213,61.65,61.85,61.6,61.65,61.55,0.1,0.16,1124.5,6933.266
002729.SZ,20180214,61.65,61.82,61.6,61.66,61.65,0.01,0.02,2975.0,18341.383
002729.SZ,20180222,55.49,55.49,55.49,55.49,61.66,-6.17,-10.01,4480.0,24859.52
002729.SZ,20180223,49.94,49.94,49.94,49.94,55.49,-5.55,-10.0,460.0,2297.24
