ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002360.SZ,20180102,6.65,6.79,6.62,6.74,6.67,0.07,1.05,40851.94,27490.703
002360.SZ,20180103,6.74,6.85,6.73,6.81,6.74,0.07,1.04,45812.92,31164.587
002360.SZ,20180104,6.81,6.98,6.81,6.88,6.81,0.07,1.03,55126.96,38070.84
002360.SZ,20180105,6.86,6.93,6.8,6.89,6.88,0.01,0.15,31983.16,21935.942
002360.SZ,20180108,6.95,7.2,6.94,7.07,6.89,0.18,2.61,78815.19,55832.741
002360.SZ,20180109,7.05,7.05,6.87,6.87,7.07,-0.2,-2.83,49272.8,34226.416
002360.SZ,20180110,6.89,6.94,6.78,6.82,6.87,-0.05,-0.73,36280.69,24825.499
002360.SZ,20180111,6.8,6.9,6.73,6.85,6.82,0.03,0.44,29751.0,20291.124
002360.SZ,20180112,6.85,6.89,6.75,6.8,6.85,-0.05,-0.73,29675.2,20225.242
002360.SZ,20180115,6.83,6.85,6.57,6.57,6.8,-0.23,-3.38,40888.27,27230.546
002360.SZ,20180116,6.6,6.78,6.55,6.66,6.57,0.09,1.37,21198.72,14134.318
002360.SZ,20180117,6.69,6.78,6.51,6.77,6.66,0.11,1.65,29600.66,19754.286
002360.SZ,20180118,6.79,6.81,6.68,6.73,6.77,-0.04,-0.59,24541.0,16529.357
002360.SZ,20180119,6.76,6.78,6.62,6.67,6.73,-0.06,-0.89,29174.0,19545.665
002360.SZ,20180122,6.7,7.0,6.61,6.9,6.67,0.23,3.45,63158.0,43228.718
002360.SZ,20180123,6.87,6.97,6.8,6.84,6.9,-0.06,-0.87,33813.02,23184.17
002360.SZ,20180124,6.86,6.89,6.75,6.87,6.84,0.03,0.44,27634.11,18856.673
002360.SZ,20180125,6.88,7.45,6.81,7.27,6.87,0.4,5.82,132016.67,94583.693
002360.SZ,20180126,7.19,7.24,6.99,7.0,7.27,-0.27,-3.71,66572.35,47364.696
002360.SZ,20180129,6.99,7.08,6.86,6.9,7.0,-0.1,-1.43,38546.96,26812.985
002360.SZ,20180130,6.9,7.07,6.9,6.96,6.9,0.06,0.87,30460.91,21268.382
002360.SZ,20180131,6.93,6.96,6.72,6.73,6.96,-0.23,-3.3,33889.0,23123.173
002360.SZ,20180201,6.76,6.79,6.53,6.56,6.73,-0.17,-2.53,42585.22,28122.713
002360.SZ,20180202,6.58,6.58,6.37,6.56,6.56,0.0,0.0,25854.35,16793.344
002360.SZ,20180205,6.49,6.6,6.41,6.53,6.56,-0.03,-0.46,16358.0,10688.191
002360.SZ,20180206,6.45,6.45,5.88,5.9,6.53,-0.63,-9.65,41710.0,25961.027
002360.SZ,20180207,5.97,6.23,5.88,5.99,5.9,0.09,1.53,28358.0,17090.096
002360.SZ,20180208,5.96,6.13,5.96,6.11,5.99,0.12,2.0,17735.67,10781.412
002360.SZ,20180209,6.0,6.08,5.91,5.97,6.11,-0.14,-2.29,30413.0,18251.759
002360.SZ,20180212,5.99,6.12,5.99,6.09,5.97,0.12,2.01,22808.17,13827.969
002360.SZ,20180213,6.13,6.19,6.06,6.11,6.09,0.02,0.33,22655.33,13869.935
002360.SZ,20180214,6.11,6.15,6.04,6.11,6.11,0.0,0.0,13219.57,8061.069
002360.SZ,20180222,6.17,6.24,6.12,6.21,6.11,0.1,1.64,14036.47,8697.362
002360.SZ,20180223,6.21,6.25,5.97,6.09,6.21,-0.12,-1.93,37061.6,22548.736
002360.SZ,20180226,6.09,6.28,6.06,6.26,6.09,0.17,2.79,35013.0,21698.789
002360.SZ,20180227,6.26,6.34,6.15,6.2,6.26,-0.06,-0.96,33525.6,20905.488
002360.SZ,20180228,6.2,6.3,6.16,6.24,6.2,0.04,0.65,25636.0,15997.462
002360.SZ,20180301,6.23,6.36,6.18,6.33,6.24,0.09,1.44,37388.45,23496.337
002360.SZ,20180302,6.3,6.36,6.23,6.26,6.33,-0.07,-1.11,31003.01,19495.71
002360.SZ,20180305,6.23,6.3,6.23,6.3,6.26,0.04,0.64,21944.17,13743.225
002360.SZ,20180306,6.32,6.36,6.25,6.36,6.3,0.06,0.95,29637.0,18702.81
002360.SZ,20180307,6.34,6.42,6.29,6.31,6.36,-0.05,-0.79,23915.01,15155.668
002360.SZ,20180308,6.3,6.39,6.29,6.36,6.31,0.05,0.79,19720.0,12514.516
002360.SZ,20180309,6.4,6.55,6.4,6.49,6.36,0.13,2.04,48184.0,31292.859
002360.SZ,20180312,6.5,6.62,6.49,6.59,6.49,0.1,1.54,35556.41,23324.799
002360.SZ,20180313,6.57,6.73,6.52,6.65,6.59,0.06,0.91,45286.44,30089.069
002360.SZ,20180314,6.58,6.63,6.49,6.5,6.65,-0.15,-2.26,29955.49,19623.42
002360.SZ,20180315,6.5,6.5,6.32,6.39,6.5,-0.11,-1.69,25941.02,16573.44
002360.SZ,20180316,6.44,6.47,6.39,6.44,6.39,0.05,0.78,17598.54,11317.744
002360.SZ,20180319,6.41,6.57,6.41,6.53,6.44,0.09,1.4,22108.54,14386.311
002360.SZ,20180320,6.49,6.65,6.39,6.61,6.53,0.08,1.23,34250.99,22333.926
002360.SZ,20180321,6.59,6.71,6.53,6.53,6.61,-0.08,-1.21,37038.6,24603.099
002360.SZ,20180322,6.53,6.66,6.53,6.58,6.53,0.05,0.77,30024.6,19848.711
002360.SZ,20180323,6.59,7.1,6.42,6.71,6.58,0.13,1.98,114835.83,77463.134
002360.SZ,20180326,6.65,6.65,6.04,6.61,6.71,-0.1,-1.49,69999.86,44623.534
