ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002431.SZ,20180102,8.4,8.51,8.39,8.48,8.4,0.08,0.95,110434.17,93395.521
002431.SZ,20180103,8.55,9.25,8.51,8.94,8.48,0.46,5.42,435856.72,387529.567
002431.SZ,20180104,8.9,9.0,8.76,8.79,8.94,-0.15,-1.68,248661.67,219644.618
002431.SZ,20180105,8.94,9.08,8.88,8.9,8.79,0.11,1.25,261816.53,234553.89
002431.SZ,20180108,8.87,8.92,8.77,8.88,8.9,-0.02,-0.22,148247.06,131114.066
002431.SZ,20180109,8.88,8.95,8.71,8.73,8.88,-0.15,-1.69,159437.11,140417.706
002431.SZ,20180110,8.75,8.86,8.73,8.79,8.73,0.06,0.69,118924.77,104448.157
002431.SZ,20180111,8.78,8.79,8.64,8.75,8.79,-0.04,-0.46,102189.92,88982.655
002431.SZ,20180112,8.74,8.87,8.66,8.67,8.75,-0.08,-0.91,114750.4,100312.124
002431.SZ,20180115,8.62,8.72,8.28,8.35,8.67,-0.32,-3.69,158730.46,135355.905
002431.SZ,20180116,8.35,8.47,8.33,8.44,8.35,0.09,1.08,98588.67,82730.024
002431.SZ,20180117,8.42,8.8,8.26,8.56,8.44,0.12,1.42,157580.45,133366.619
002431.SZ,20180118,8.51,8.76,8.5,8.74,8.56,0.18,2.1,195873.36,169707.787
002431.SZ,20180119,8.74,8.78,8.6,8.65,8.74,-0.09,-1.03,116332.39,100840.574
002431.SZ,20180122,8.65,8.68,8.45,8.62,8.65,-0.03,-0.35,111249.67,95475.073
002431.SZ,20180123,8.62,8.77,8.57,8.67,8.62,0.05,0.58,141661.96,122896.189
002431.SZ,20180124,8.68,8.76,8.58,8.69,8.67,0.02,0.23,148505.23,128973.503
002431.SZ,20180125,8.72,8.76,8.63,8.63,8.69,-0.06,-0.69,109920.06,95626.911
002431.SZ,20180126,8.6,8.67,8.5,8.5,8.63,-0.13,-1.51,113513.32,97359.658
002431.SZ,20180129,8.51,8.6,8.39,8.45,8.5,-0.05,-0.59,112810.67,95780.36
002431.SZ,20180130,8.45,8.53,8.4,8.43,8.45,-0.02,-0.24,82154.32,69517.646
002431.SZ,20180131,8.4,8.42,8.19,8.19,8.43,-0.24,-2.85,131367.61,108492.605
002431.SZ,20180201,8.25,8.25,7.72,7.8,8.19,-0.39,-4.76,215893.97,170315.231
002431.SZ,20180202,7.79,7.79,7.08,7.35,7.8,-0.45,-5.77,189563.59,140163.324
002431.SZ,20180205,7.38,7.48,7.21,7.37,7.35,0.02,0.27,81568.5,60364.644
002431.SZ,20180206,7.25,7.27,6.63,6.64,7.37,-0.73,-9.91,234984.03,164315.929
002431.SZ,20180207,6.8,6.95,6.51,6.72,6.64,0.08,1.2,198287.0,133932.953
002431.SZ,20180208,6.74,6.88,6.68,6.82,6.72,0.1,1.49,109396.23,74488.313
002431.SZ,20180209,6.56,7.07,6.52,7.0,6.82,0.18,2.64,264621.83,181199.56
002431.SZ,20180212,6.98,7.12,6.95,7.03,7.0,0.03,0.43,143033.47,100600.275
002431.SZ,20180213,7.04,7.17,6.98,7.13,7.03,0.1,1.42,136309.31,96719.457
002431.SZ,20180214,7.09,7.16,7.07,7.12,7.13,-0.01,-0.14,68289.0,48595.766
002431.SZ,20180222,7.22,7.3,7.16,7.24,7.12,0.12,1.69,98636.86,71456.607
002431.SZ,20180223,7.36,7.55,7.28,7.39,7.24,0.15,2.07,182519.21,135688.698
002431.SZ,20180226,7.6,7.68,7.45,7.51,7.39,0.12,1.62,168732.06,127040.991
002431.SZ,20180227,7.5,7.51,7.38,7.42,7.51,-0.09,-1.2,127563.18,94665.634
002431.SZ,20180228,7.38,7.5,7.27,7.43,7.42,0.01,0.13,108118.72,80220.679
002431.SZ,20180301,7.38,7.5,7.35,7.46,7.43,0.03,0.4,98044.37,73004.811
002431.SZ,20180302,7.4,7.45,7.36,7.36,7.46,-0.1,-1.34,103706.08,76753.517
002431.SZ,20180305,7.37,7.42,7.32,7.33,7.36,-0.03,-0.41,86196.3,63490.868
002431.SZ,20180306,7.35,7.46,7.33,7.46,7.33,0.13,1.77,152553.17,113083.354
002431.SZ,20180307,7.47,7.48,7.31,7.32,7.46,-0.14,-1.88,121012.44,89254.815
002431.SZ,20180308,7.31,7.77,7.27,7.62,7.32,0.3,4.1,356651.8,267837.75
002431.SZ,20180309,7.58,7.65,7.52,7.62,7.62,0.0,0.0,231224.3,175509.164
002431.SZ,20180312,7.64,7.7,7.6,7.65,7.62,0.03,0.39,186388.78,142553.954
002431.SZ,20180313,7.66,7.77,7.63,7.66,7.65,0.01,0.13,181580.62,139769.693
002431.SZ,20180314,7.65,7.69,7.47,7.53,7.66,-0.13,-1.7,147426.67,111387.33
002431.SZ,20180315,7.7,8.06,7.61,7.71,7.53,0.18,2.39,324738.26,253260.956
002431.SZ,20180316,7.7,7.71,7.55,7.63,7.71,-0.08,-1.04,150824.71,115099.722
002431.SZ,20180319,7.57,7.65,7.54,7.57,7.63,-0.06,-0.79,98286.89,74605.067
002431.SZ,20180320,7.59,7.77,7.55,7.65,7.57,0.08,1.06,175230.94,134445.7
002431.SZ,20180321,7.68,7.77,7.56,7.57,7.65,-0.08,-1.05,171000.54,131281.586
002431.SZ,20180322,7.6,7.63,7.43,7.43,7.57,-0.14,-1.85,133916.53,100631.031
002431.SZ,20180323,7.27,7.58,6.93,7.41,7.43,-0.02,-0.27,291731.01,211678.936
002431.SZ,20180326,7.18,7.45,7.15,7.44,7.41,0.03,0.4,125811.84,92174.08
002431.SZ,20180327,7.56,7.64,7.46,7.56,7.44,0.12,1.61,167590.33,126627.186
