stock,influence_jyr_date,feature,label
002456,20190425,"[0.0, 0.0, 0.0, 0.018846839666366577, 0.0, 0.0, 0.0, 0.0, 0.009751357138156891, 0.0, 0.0, 0.0, 0.24135704338550568, 0.27474185824394226, 0.0, 0.0]",0
002456,20190509,"[0.0, 0.0, 0.0, 0.2627426087856293, 0.0, 0.0, 0.0, 0.15000203251838684, 0.0, 0.0, 0.0, 0.0, 0.3092713952064514, 0.6668076515197754, 0.0, 0.0]",0
002456,20190510,"[0.0, 0.0, 0.0, 0.007289528381079435, 0.0, 0.0, 0.0, 0.0, 0.0014903098344802856, 0.0, 0.0, 0.0, 0.2419208437204361, 0.245524063706398, 0.0, 0.0]",0
002456,20190513,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2067488580942154, 0.13980579376220703, 0.0, 0.0, 0.2970777750015259, 0.19262084364891052, 0.0, 0.0]",0
002456,20190514,"[0.6508346199989319, 0.0, 0.38939109444618225, 0.0, 0.19343551993370056, 0.0, 0.0, 0.0, 0.31349313259124756, 0.510270893573761, 0.0, 0.0, 0.2521209716796875, 0.0, 0.647398054599762, 0.18403539061546326]",0
002456,20190520,"[0.0, 0.0, 0.0, 0.018642641603946686, 0.0, 0.0, 0.0, 0.0, 0.012855242937803268, 0.0, 0.0, 0.0, 0.2408037930727005, 0.2740783095359802, 0.0, 0.0]",0
002456,20190521,"[0.4883827567100525, 0.0, 0.28314143419265747, 0.0, 0.08211912959814072, 0.0, 0.0, 0.0, 0.29298269748687744, 0.3762635290622711, 0.0, 0.0, 0.19071602821350098, 0.0, 0.4427843987941742, 0.12189478427171707]",1
002456,20190522,"[0.0, 0.0, 0.1147046908736229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1999848484992981, 0.0, 0.0, 0.08105862140655518, 0.0, 0.2102576345205307, 0.009168017655611038]",0
002456,20190531,"[0.0, 0.0, 0.0, 0.008619152009487152, 0.0, 0.0, 0.0, 0.0, 0.004276685416698456, 0.0, 0.0, 0.0, 0.2389407604932785, 0.25701406598091125, 0.0, 0.0]",0
002456,20190619,"[0.3500840663909912, 0.0, 0.25873875617980957, 0.0, 0.18968874216079712, 0.0, 0.0, 0.0, 0.02909761667251587, 0.3700401186943054, 0.0, 0.0, 0.126676544547081, 0.0, 0.41825392842292786, 0.12415578216314316]",1
002456,20190701,"[0.6111253499984741, 0.0, 0.44038110971450806, 0.0, 0.3011707365512848, 0.0, 0.0, 0.0, 0.14970433712005615, 0.5354541540145874, 0.0, 0.0, 0.24427996575832367, 0.0, 0.6969804167747498, 0.22628378868103027]",1
002456,20190704,"[0.0, 0.0, 0.12010327726602554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2070942521095276, 0.0, 0.0, 0.07849802076816559, 0.0, 0.2212248295545578, 0.01427551731467247]",0
002456,20190724,"[0.278689444065094, 0.0, 0.246494323015213, 0.0, 0.1405794620513916, 0.0, 0.0, 0.0, 0.07792549580335617, 0.34389984607696533, 0.0, 0.0, 0.10993098467588425, 0.0, 0.3957963287830353, 0.1078357920050621]",1
002456,20190805,"[0.0, 0.0, 0.0, 0.28041380643844604, 0.0, 0.0, 0.0, 0.23155733942985535, 0.0, 0.0, 0.0, 0.0, 0.44964927434921265, 0.5465320348739624, 0.0, 0.0]",0
002456,20190806,"[0.0, 0.0, 0.0, 0.20461101830005646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32706719636917114, 0.4403812289237976, 0.0, 0.0]",0
002456,20190807,"[0.0, 0.0, 0.0, 0.06254351139068604, 0.0, 0.0, 0.0, 0.0, 0.009051453322172165, 0.0, 0.02082085609436035, 0.0, 0.18282873928546906, 0.23863378167152405, 0.0, 0.0]",0
002456,20190816,"[0.0, 0.0, 0.0, 0.06342976540327072, 0.0, 0.0, 0.0, 0.0, 0.005435191094875336, 0.0, 0.01866389438509941, 0.0, 0.18459661304950714, 0.23973511159420013, 0.0, 0.0]",1
002456,20190819,"[0.0, 0.0, 0.0, 0.019083842635154724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0637725219130516, 0.0, 0.2229362279176712, 0.28881925344467163, 0.0, 0.0]",1
002456,20190830,"[0.0, 0.0, 0.09424702078104019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18131116032600403, 0.016289420425891876, 0.0, 0.06655485928058624, 0.027806177735328674, 0.13766567409038544, 0.0]",0
002456,20190903,"[0.0, 0.0, 0.12044620513916016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2010926902294159, 0.005942513234913349, 0.0, 0.05100708454847336, 0.0022734759841114283, 0.1765577346086502, 0.0]",1
002456,20190909,"[0.0, 0.0, 0.12056084722280502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20120787620544434, 0.005941000767052174, 0.0, 0.050986893475055695, 0.002269643358886242, 0.17685838043689728, 0.0]",1
002456,20190910,"[0.0, 0.0, 0.12057771533727646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20122477412223816, 0.005940777249634266, 0.0, 0.05098392069339752, 0.0022690710611641407, 0.17690256237983704, 0.0]",1
002456,20190911,"[0.0, 0.0, 0.12200193852186203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2026362419128418, 0.005920247174799442, 0.0, 0.05073004961013794, 0.0022034551948308945, 0.18062619864940643, 0.0]",0
002456,20190917,"[0.0, 0.0, 0.10861766338348389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12232819199562073, 0.2482820749282837, 0.0, 0.0, 0.29659485816955566, 0.14132259786128998, 0.01543242298066616, 0.0]",0
002456,20190918,"[0.0, 0.0, 0.12056227773427963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20120930671691895, 0.00594098586589098, 0.0, 0.0509866401553154, 0.002269599586725235, 0.17686209082603455, 0.0]",1
002456,20190919,"[0.0, 0.0, 0.12029706686735153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2009424865245819, 0.005944457836449146, 0.0, 0.051033273339271545, 0.0022781062871217728, 0.17616643011569977, 0.0]",1
002456,20190923,"[0.27546554803848267, 0.0, 0.14438748359680176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8266446590423584, 0.44202402234077454, 0.27765485644340515, 0.0, 0.3056577444076538, 0.037678591907024384, 0.4568943977355957, 0.0]",1
002456,20190925,"[0.0, 0.0, 0.0, 0.033206626772880554, 0.0, 0.0, 0.0, 0.0, 0.01811521127820015, 0.0, 0.04453440383076668, 0.0, 0.24697034060955048, 0.29945001006126404, 0.0, 0.0]",0
002456,20190927,"[0.27886754274368286, 0.0, 0.29415544867515564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3424626886844635, 0.43027281761169434, 0.028884604573249817, 0.0, 0.15125374495983124, 0.0, 0.5168806314468384, 0.02796594426035881]",1
002456,20190930,"[0.0, 0.0, 0.12032691389322281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20097258687019348, 0.005944077856838703, 0.0, 0.05102803558111191, 0.0022772098891437054, 0.17624472081661224, 0.0]",0
002456,20191008,"[0.0, 0.0, 0.0, 0.2053195983171463, 0.0, 0.0, 0.0, 0.148940771818161, 0.0, 0.0, 0.0, 0.0, 0.39102572202682495, 0.43804696202278137, 0.0, 0.0]",0
002456,20191015,"[0.0, 0.0, 0.025914214551448822, 0.0, 0.0, 0.0, 0.0, 0.23991659283638, 0.37560880184173584, 0.3467366695404053, 0.0984019935131073, 0.09946301579475403, 0.43107330799102783, 0.17418336868286133, 0.0980163961648941, 0.0]",0
002456,20191018,"[0.0, 0.0, 0.0, 0.05824482440948486, 0.0, 0.0, 0.0, 0.04550996050238609, 0.0, 0.067256398499012, 0.0, 0.0, 0.3061290979385376, 0.29578837752342224, 0.0, 0.0]",0
002456,20191021,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3730145990848541, 0.21171385049819946, 0.18020623922348022, 0.0, 0.2517685294151306, 0.0902053564786911, 0.046915192157030106, 0.0]",1
002456,20191022,"[0.0, 0.0, 0.1205284520983696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20117533206939697, 0.005941440351307392, 0.0, 0.05099259316921234, 0.0022707530297338963, 0.17677341401576996, 0.0]",1
002456,20191104,"[0.0, 0.0, 0.12144436687231064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20208784937858582, 0.0059286365285515785, 0.0, 0.05083006992936134, 0.002233033999800682, 0.17917083203792572, 0.0]",1
002456,20200220,"[0.0, 0.0, 0.12129456549882889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20193958282470703, 0.00593081209808588, 0.0, 0.05085679888725281, 0.00224014138802886, 0.17877928912639618, 0.0]",1
002456,20200312,"[0.0, 0.0, 0.12177831679582596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20241695642471313, 0.005923659540712833, 0.0, 0.05077025666832924, 0.0022159134969115257, 0.18004287779331207, 0.0]",0
002456,20200316,"[0.0, 0.0, 0.11658743768930435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1962825059890747, 0.0043338993564248085, 0.0, 0.053452715277671814, 0.005259484052658081, 0.17127081751823425, 0.0]",0
002456,20200319,"[0.0, 0.0, 0.0, 0.06351114064455032, 0.0, 0.0, 0.0, 0.0, 0.005612999200820923, 0.0, 0.01882779225707054, 0.0, 0.18462295830249786, 0.2394404113292694, 0.0, 0.0]",1
002456,20200323,"[0.0, 0.0, 0.1524631381034851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.271146684885025, 0.04306085780262947, 0.0, 0.05496648699045181, 0.024499688297510147, 0.23528581857681274, 0.0]",0
002456,20200324,"[0.0, 0.0, 0.0, 0.06355103850364685, 0.0, 0.0, 0.0, 0.0, 0.005700699985027313, 0.0, 0.018908832222223282, 0.0, 0.1846356838941574, 0.23929403722286224, 0.0, 0.0]",1
002456,20200325,"[0.05482259765267372, 0.0, 0.29347750544548035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19991672039031982, 0.4532330632209778, 0.0, 0.0, 0.11290948837995529, 0.0, 0.40786489844322205, 0.009146779775619507]",1
002456,20200326,"[0.0, 0.0, 0.15160775184631348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.270162433385849, 0.04279711842536926, 0.0, 0.055130064487457275, 0.024506881833076477, 0.2328919917345047, 0.0]",0
002456,20200327,"[0.0, 0.0, 0.11696457117795944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19385641813278198, 0.012134621851146221, 0.0, 0.041754353791475296, 0.012213599868118763, 0.167020782828331, 0.0]",0
002456,20200407,"[0.0, 0.0, 0.1129145622253418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1890769898891449, 0.010962611995637417, 0.0, 0.044595420360565186, 0.014193408191204071, 0.16138093173503876, 0.0]",1
002456,20200410,"[0.0, 0.0, 0.1447744518518448, 0.0, 0.0, 0.0, 0.0, 0.0154978446662426, 0.021834466606378555, 0.2666258215904236, 0.057312846183776855, 0.0034981630742549896, 0.05993672460317612, 0.050700701773166656, 0.21179069578647614, 0.0]",0
002456,20200415,"[0.0, 0.0, 0.0, 0.06020461022853851, 0.0, 0.0, 0.0, 0.0, 0.019041866064071655, 0.0, 0.08238016813993454, 0.0, 0.16896666586399078, 0.20861656963825226, 0.0, 0.0]",1
002456,20200421,"[0.0, 0.0, 0.1173509731888771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1942327916622162, 0.012162887491285801, 0.0, 0.041732095181941986, 0.01225416362285614, 0.1678648293018341, 0.0]",0
002456,20200428,"[0.0, 0.0, 0.11310131102800369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1892637014389038, 0.010982059873640537, 0.0, 0.04458566755056381, 0.014217540621757507, 0.16179360449314117, 0.0]",1
002456,20200430,"[0.2494901865720749, 0.0, 0.23370897769927979, 0.0, 0.11679073423147202, 0.0, 0.0, 0.0, 0.10801951587200165, 0.32104575634002686, 0.0, 0.0, 0.0936330109834671, 0.0, 0.3653349280357361, 0.08581548184156418]",1
002460,20181214,"[0.0, 0.0, 0.1283707618713379, 0.0, 0.0, 0.0, 0.0, 0.021526116877794266, 0.028468113392591476, 0.25450989603996277, 0.06809898465871811, 0.0012074224650859833, 0.06736581772565842, 0.06246466934680939, 0.19499191641807556, 0.0]",0
002460,20190517,"[0.6475719809532166, 0.05728435516357422, 0.4863571226596832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7847780585289001, 0.6064863801002502, 0.0, 0.0, 0.14847137033939362, 0.0, 0.7056130170822144, 0.028875499963760376]",0
002460,20190823,"[0.22021017968654633, 0.0, 0.22356361150741577, 0.0, 0.13585767149925232, 0.0, 0.0, 0.0, 0.055492933839559555, 0.3090828061103821, 0.0, 0.0, 0.08535440266132355, 0.0, 0.3539544641971588, 0.08600533753633499]",0
002460,20190902,"[0.0, 0.0, 0.0, 0.07507641613483429, 0.0, 0.0, 0.0, 0.0, 0.036305129528045654, 0.0, 0.08081989735364914, 0.0, 0.1735171526670456, 0.234519362449646, 0.0, 0.0]",1
002460,20190909,"[0.0, 0.0, 0.10203634947538376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18288305401802063, 0.01947125792503357, 0.0, 0.050814926624298096, 0.025401927530765533, 0.14708152413368225, 0.0]",1
002460,20190925,"[0.0, 0.0, 0.0, 0.07978954911231995, 0.0, 0.0, 0.0, 0.0, 0.04750887677073479, 0.0, 0.08104725927114487, 0.0, 0.17115892469882965, 0.24398398399353027, 0.0, 0.0]",1
002460,20200326,"[0.0, 0.0, 0.1076025441288948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004575401544570923, 0.18904420733451843, 0.020826220512390137, 0.0, 0.04777178913354874, 0.023295767605304718, 0.15567661821842194, 0.0]",0
002460,20200331,"[0.0, 0.0, 0.09714796394109726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0054967813193798065, 0.17986899614334106, 0.02280927449464798, 0.0, 0.05349383130669594, 0.02980859950184822, 0.1404295414686203, 0.0]",1
002460,20200424,"[0.0, 0.0, 0.0, 0.3442666828632355, 0.0, 0.0, 0.0, 0.1497885286808014, 0.0, 0.0, 0.021308965981006622, 0.0, 0.38026124238967896, 0.4613395035266876, 0.0, 0.0]",1
002463,20181108,"[0.0, 0.0, 0.025782637298107147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14028263092041016, 0.13184568285942078, 0.0586719885468483, 0.0, 0.09497332572937012, 0.0808006152510643, 0.04432341456413269, 0.0]",0
002463,20181116,"[0.0, 0.0, 0.025184422731399536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1396704763174057, 0.13126671314239502, 0.0584983304142952, 0.0, 0.09490875154733658, 0.0808129534125328, 0.042709242552518845, 0.0]",1
002463,20181206,"[0.0, 0.0, 0.03381837159395218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15004341304302216, 0.1397799849510193, 0.06095842272043228, 0.0, 0.09132292121648788, 0.0776849314570427, 0.05630078911781311, 0.0]",0
002463,20181224,"[0.0, 0.0, 0.025933489203453064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1404351145029068, 0.13199099898338318, 0.058715224266052246, 0.0, 0.09498880058526993, 0.08079645782709122, 0.04472912847995758, 0.0]",1
002463,20190130,"[0.0, 0.0, 0.0, 0.0723191350698471, 0.0, 0.0, 0.0, 0.018217291682958603, 0.0891340970993042, 0.0, 0.09965107589960098, 0.0, 0.24679164588451385, 0.3086591958999634, 0.0, 0.0]",0
002463,20190215,"[0.0, 0.0, 0.03333649784326553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14956657588481903, 0.13933053612709045, 0.060829877853393555, 0.0, 0.09129006415605545, 0.07771757990121841, 0.055025190114974976, 0.0]",0
002463,20190411,"[0.25003525614738464, 0.0, 0.23278489708900452, 0.0, 0.11463760584592819, 0.0, 0.0, 0.0, 0.11087483167648315, 0.3207768201828003, 0.0, 0.0, 0.09297870844602585, 0.0, 0.36336591839790344, 0.0860273465514183]",0
002463,20190422,"[0.0, 0.0, 0.03301644325256348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1492459774017334, 0.13903072476387024, 0.0607433095574379, 0.0, 0.09126680344343185, 0.07773727178573608, 0.05417529493570328, 0.0]",1
002463,20190513,"[0.0, 0.0, 0.0, 0.08448241651058197, 0.0, 0.0, 0.0, 0.0, 0.05099121853709221, 0.0, 0.0800371989607811, 0.0, 0.17188212275505066, 0.24822723865509033, 0.0, 0.0]",0
002463,20190515,"[0.0, 0.0, 0.026064202189445496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1405666470527649, 0.13211672008037567, 0.05875246971845627, 0.0, 0.09500196576118469, 0.08079252392053604, 0.0450802817940712, 0.0]",1
002463,20190516,"[0.0, 0.0, 0.09574434161186218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028279993683099747, 0.18163487315177917, 0.028923146426677704, 0.0, 0.05429452657699585, 0.03367231413722038, 0.13935443758964539, 0.0]",0
002463,20190530,"[0.0, 0.0, 0.0, 0.08348219096660614, 0.0, 0.0, 0.0, 0.0, 0.05381424352526665, 0.0, 0.08110573887825012, 0.0, 0.17027144134044647, 0.24779322743415833, 0.0, 0.0]",0
002463,20190604,"[0.25187334418296814, 0.0, 0.2345612347126007, 0.0, 0.11530780047178268, 0.0, 0.0, 0.0, 0.11212845146656036, 0.32191962003707886, 0.0, 0.0, 0.0944020003080368, 0.0, 0.36637404561042786, 0.0857475996017456]",1
002463,20190627,"[0.2601745128631592, 0.0, 0.23709067702293396, 0.0, 0.10945682972669601, 0.0, 0.0, 0.0, 0.1270807385444641, 0.3246690332889557, 0.0, 0.0, 0.09684501588344574, 0.0, 0.36920011043548584, 0.08555478602647781]",1
002463,20190701,"[0.299739271402359, 0.0, 0.30428481101989746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5975754857063293, 0.4959421753883362, 0.10024721175432205, 0.0, 0.08558793365955353, 0.0, 0.5962930917739868, 0.0]",1
002463,20190703,"[0.313597708940506, 0.0, 0.25348377227783203, 0.0, 0.07222389429807663, 0.0, 0.0, 0.0, 0.21956630051136017, 0.341547429561615, 0.0, 0.0, 0.11207299679517746, 0.0, 0.38775360584259033, 0.08441825956106186]",1
002463,20190711,"[0.3104933202266693, 0.0, 0.26689398288726807, 0.0, 0.2576977014541626, 0.0, 0.0, 0.0, 0.0, 0.38679903745651245, 0.0, 0.0, 0.08864143490791321, 0.0, 0.39892151951789856, 0.09077358990907669]",1
002463,20190715,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04519660025835037, 0.1174042597413063, 0.0, 0.0, 0.20483647286891937, 0.04651915282011032, 0.0678209438920021, 0.0]",1
002463,20190829,"[0.5255082249641418, 0.0, 0.3654358983039856, 0.0, 0.38245177268981934, 0.0, 0.0, 0.0, 0.0, 0.5209245085716248, 0.0, 0.0, 0.1400059312582016, 0.0, 0.5586426854133606, 0.13025665283203125]",1
002463,20200311,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03771493211388588, 0.10767598450183868, 0.0, 0.0, 0.21004219353199005, 0.052977483719587326, 0.05331868678331375, 0.0]",0
002463,20200319,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3497248888015747, 0.25628453493118286, 0.0, 0.0]",1
002463,20200323,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3496471643447876, 0.25666776299476624, 0.0, 0.0]",0
002463,20200326,"[0.353724867105484, 0.0, 0.2768136262893677, 0.0, 0.24006304144859314, 0.0, 0.0, 0.0, 0.0, 0.3949633240699768, 0.0, 0.0, 0.10351303219795227, 0.0, 0.40691012144088745, 0.09307967871427536]",0
002463,20200410,"[0.3103812336921692, 0.0, 0.2668329179286957, 0.0, 0.25765177607536316, 0.0, 0.0, 0.0, 0.0, 0.38673993945121765, 0.0, 0.0, 0.08860743045806885, 0.0, 0.3987961709499359, 0.0907720997929573]",0
002463,20200414,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036128267645835876, 0.10643972456455231, 0.0, 0.0, 0.21065452694892883, 0.05306902155280113, 0.050383687019348145, 0.0]",1
002475,20181116,"[0.3025502562522888, 0.0, 0.2649616301059723, 0.0, 0.2610511779785156, 0.0, 0.0, 0.0, 0.0, 0.38676634430885315, 0.0, 0.0, 0.08482339978218079, 0.0, 0.39854171872138977, 0.0907842218875885]",1
002475,20181120,"[0.3421425521373749, 0.0, 0.2743676006793976, 0.0, 0.24521425366401672, 0.0, 0.0, 0.0, 0.0, 0.3932237923145294, 0.0, 0.0, 0.09940525889396667, 0.0, 0.4049774706363678, 0.09259151667356491]",0
002475,20190211,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3758431673049927, 0.2058018147945404, 0.2539989948272705, 0.0, 0.0, 0.178913414478302, 0.0]",1
002475,20190220,"[0.0, 0.0, 0.02571256458759308, 0.0, 0.04845979064702988, 0.0, 0.0, 0.0, 0.08142872154712677, 0.16152352094650269, 0.0, 0.0, 0.48890018463134766, 0.22502849996089935, 0.0, 0.0]",1
002475,20190306,"[0.0, 0.0, 0.05824452266097069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16511574387550354, 0.0, 0.0, 0.1519687920808792, 0.008779480122029781, 0.16613902151584625, 0.0]",0
002475,20190311,"[0.2330922782421112, 0.0, 0.26074299216270447, 0.0, 0.20574790239334106, 0.0, 0.0, 0.0, 0.0, 0.38762030005455017, 0.0, 0.0, 0.15427009761333466, 0.0, 0.4040525555610657, 0.07243040949106216]",1
002475,20190325,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014438945800065994, 0.3116834759712219, 0.16406673192977905, 0.338794469833374, 0.0, 0.0, 0.0, 0.0]",0
002475,20190326,"[0.33034488558769226, 0.0, 0.269563227891922, 0.0, 0.24475833773612976, 0.0, 0.0, 0.0, 0.0, 0.3864618241786957, 0.0, 0.0, 0.0970812663435936, 0.0, 0.39692172408103943, 0.09116137772798538]",0
002475,20190401,"[0.3400735855102539, 0.0, 0.2732624113559723, 0.0, 0.24449342489242554, 0.0, 0.0, 0.0, 0.0, 0.3922388553619385, 0.0, 0.0, 0.09879012405872345, 0.0, 0.4026778042316437, 0.09260217845439911]",1
002475,20190510,"[0.30306893587112427, 0.0, 0.26525288820266724, 0.0, 0.26128703355789185, 0.0, 0.0, 0.0, 0.0, 0.38706347346305847, 0.0, 0.0, 0.084984689950943, 0.0, 0.3991226255893707, 0.09080182760953903]",1
002475,20190520,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1644717901945114, 0.003786511719226837, 0.0, 0.0, 0.5286362767219543, 0.3151399493217468, 0.0, 0.0]",0
002475,20190521,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16816094517707825, 0.008702032268047333, 0.0, 0.0, 0.5286331176757812, 0.31359612941741943, 0.0, 0.0]",1
002475,20190611,"[0.8596488833427429, 0.0, 0.4975726008415222, 0.0, 0.26184025406837463, 0.0, 0.0, 0.0, 0.4010344445705414, 0.594094455242157, 0.0, 0.0, 0.31509649753570557, 0.0, 0.7560529708862305, 0.18061473965644836]",1
002475,20190626,"[0.0, 0.0, 0.10690754652023315, 0.0, 0.017687655985355377, 0.0, 0.0, 0.0, 0.0, 0.19784614443778992, 0.0, 0.0, 0.11115729808807373, 0.0, 0.2360333502292633, 0.01934158429503441]",1
002475,20190715,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03365054354071617, 0.0]",1
002475,20190821,"[0.8533212542533875, 0.0, 0.4951111376285553, 0.0, 0.26442408561706543, 0.0, 0.0, 0.0, 0.40050557255744934, 0.5880739092826843, 0.0, 0.0, 0.31319916248321533, 0.0, 0.7530067563056946, 0.17713966965675354]",0
002475,20190823,"[0.0, 0.0, 0.05095138028264046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15628650784492493, 0.0, 0.0, 0.1564568430185318, 0.014671008102595806, 0.15388359129428864, 0.0]",1
002475,20190826,"[0.31627416610717773, 0.0, 0.26855096220970154, 0.0, 0.256259560585022, 0.0, 0.0, 0.0, 0.0, 0.3904804587364197, 0.0, 0.0, 0.08933621644973755, 0.0, 0.40125158429145813, 0.09191649407148361]",0
002475,20190910,"[0.37933123111724854, 0.0, 0.299222856760025, 0.0, 0.4283945560455322, 0.0, 0.0, 0.0, 0.0, 0.4800476133823395, 0.0, 0.0, 0.08383464068174362, 0.0, 0.5068760514259338, 0.11198761314153671]",0
002475,20190916,"[0.2947194278240204, 0.0, 0.2625281512737274, 0.0, 0.26248249411582947, 0.0, 0.0, 0.0, 0.0, 0.3823923170566559, 0.0, 0.0, 0.08346360921859741, 0.0, 0.3947921097278595, 0.08959690481424332]",1
002475,20190918,"[0.30661508440971375, 0.0, 0.26504597067832947, 0.0, 0.25678861141204834, 0.0, 0.0, 0.0, 0.0, 0.38499411940574646, 0.0, 0.0, 0.0874457061290741, 0.0, 0.3954470157623291, 0.09065812826156616]",1
002475,20190920,"[0.3298191726207733, 0.0, 0.26928892731666565, 0.0, 0.24457308650016785, 0.0, 0.0, 0.0, 0.0, 0.38621440529823303, 0.0, 0.0, 0.09692990034818649, 0.0, 0.39634808897972107, 0.09116513282060623]",1
002475,20191014,"[0.4516202509403229, 0.0, 0.29448848962783813, 0.0, 0.1916351318359375, 0.0, 0.0, 0.0, 0.1357709914445877, 0.4052736759185791, 0.0, 0.0, 0.1406206637620926, 0.0, 0.42387670278549194, 0.09594214707612991]",1
002475,20191017,"[0.2866729199886322, 0.0, 0.24217969179153442, 0.0, 0.238820880651474, 0.0, 0.0, 0.0, 0.0, 0.35873422026634216, 0.0, 0.0, 0.09629988670349121, 0.0, 0.3979427218437195, 0.11570622771978378]",1
002475,20191022,"[0.6178853511810303, 0.0711841881275177, 0.6715434789657593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9260075688362122, 0.6505119204521179, 0.0, 0.0, 0.07417437434196472, 0.0, 0.8486653566360474, 0.03043394535779953]",1
002475,20200226,"[0.0, 0.0, 0.05755249410867691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1584048867225647, 0.0, 0.0, 0.12946441769599915, 0.025658369064331055, 0.1278250366449356, 0.0]",0
002475,20200407,"[0.29721564054489136, 0.0, 0.24644029140472412, 0.0, 0.23832428455352783, 0.0, 0.0, 0.0, 0.0, 0.3645031452178955, 0.0, 0.0, 0.09897422790527344, 0.0, 0.4056645333766937, 0.11744498461484909]",1
002475,20200421,"[0.7519334554672241, 0.0, 0.6291247010231018, 0.0, 0.015848107635974884, 0.0, 0.0, 0.0, 0.6760622262954712, 0.6014987826347351, 0.0, 0.0, 0.3623741865158081, 0.0, 0.9316791296005249, 0.21079087257385254]",0
002475,20200428,"[0.7898162603378296, 0.0, 0.49357688426971436, 0.0, 0.17740824818611145, 0.0, 0.0, 0.0, 0.44943588972091675, 0.5652555823326111, 0.0, 0.0, 0.34813690185546875, 0.0, 0.7857410907745361, 0.22191491723060608]",1
