stock,influence_jyr_date,feature,label
000002,20190528,[0.6019077301025391],1
000002,20190605,[0.48228123784065247],1
000002,20190610,[0.6075103282928467],1
000002,20190701,[0.6228000521659851],1
000002,20190719,[0.4791758954524994],1
000002,20190723,[0.47947990894317627],0
000002,20190731,[0.4717470109462738],0
000002,20190805,[0.6258366107940674],0
000002,20190829,[0.5944565534591675],0
000002,20190904,[0.6245171427726746],1
000002,20190916,[0.6334730386734009],0
000002,20190923,[0.6157597899436951],0
000002,20191021,[0.5445749163627625],1
000002,20191023,[0.4804437756538391],0
000002,20200316,[0.4668711721897125],0
000002,20200318,[0.5725864768028259],0
000002,20200319,[0.4802566468715668],0
000002,20200320,[0.5381231307983398],1
000002,20200323,[0.4721214771270752],0
000002,20200325,[0.5377318859100342],1
000002,20200415,[0.5450679063796997],0
000002,20200421,[0.5790804028511047],0
000063,20181102,[0.6794494390487671],1
000063,20181106,[0.627434492111206],1
000063,20181107,[0.7152068018913269],1
000063,20181123,[0.5427584648132324],0
000063,20181206,[0.47267261147499084],0
000063,20181217,[0.4692542850971222],0
000063,20190107,[0.5572434067726135],1
000063,20190211,[0.4880138039588928],1
000063,20190221,[0.4725509583950043],1
000063,20190313,[0.4726570248603821],0
000063,20190318,[0.6270836591720581],1
000063,20190328,[0.5200374722480774],1
000063,20190401,[0.4750276505947113],1
000063,20190409,[0.49921345710754395],1
000063,20190416,[0.665412425994873],1
000063,20190423,[0.476388543844223],0
000063,20190510,[0.4870378375053406],1
000063,20190517,[0.6672549247741699],0
000063,20190520,[0.5128726363182068],0
000063,20190521,[0.660876989364624],1
000063,20190523,[0.47315236926078796],0
000063,20190527,[0.6570419073104858],1
000063,20190530,[0.46787723898887634],0
000063,20190603,[0.655658483505249],1
000063,20190606,[0.5957797765731812],0
000063,20190610,[0.6196449995040894],1
000063,20190619,[0.4773363471031189],1
000063,20190627,[0.5450707077980042],1
000063,20190708,[0.623339056968689],0
000063,20190715,[0.6643028259277344],1
000063,20190718,[0.5704683661460876],0
000063,20190802,[0.5858252048492432],0
000063,20190806,[0.48745277523994446],0
000063,20190809,[0.2902233600616455],0
000063,20190812,[0.4585697650909424],1
000063,20190819,[0.5107041597366333],1
000063,20190827,[0.6813387870788574],1
000063,20190829,[0.5238832235336304],0
000063,20190906,[0.6816481351852417],1
000063,20190909,[0.46685099601745605],1
000063,20190911,[0.6718325018882751],0
000063,20190917,[0.4858570396900177],0
000063,20190919,[0.6504554152488708],1
000063,20190923,[0.5162872672080994],0
000063,20190926,[0.6088194251060486],0
000063,20190930,[0.6161819696426392],0
000063,20191010,[0.617457926273346],1
000063,20191015,[0.485368549823761],0
000063,20191106,[0.5423240661621094],0
000063,20200224,[0.5170298218727112],1
000063,20200316,[0.48180633783340454],0
000063,20200317,[0.3525054156780243],0
000063,20200318,[0.480077862739563],0
000063,20200319,[0.645177960395813],1
000063,20200324,[0.6307152509689331],1
000063,20200326,[0.6018498539924622],0
000063,20200402,[0.632316529750824],1
000063,20200403,[0.4736402928829193],0
000063,20200410,[0.47111496329307556],0
000063,20200413,[0.645728588104248],0
000063,20200414,[0.5704948902130127],1
000063,20200417,[0.6096500158309937],1
000063,20200430,[0.63267982006073],1
000066,20190308,[0.615406334400177],1
000066,20190521,[0.47981587052345276],1
000066,20190603,[0.5890150666236877],0
000066,20190620,[0.6314976215362549],1
000066,20190621,[0.6361942887306213],1
000066,20190704,[0.5723285675048828],1
000066,20190812,[0.6166449785232544],1
000066,20190819,[0.4730483591556549],1
000066,20190830,[0.5898774862289429],0
000066,20190902,[0.4802077114582062],1
000066,20190909,[0.604709267616272],1
000066,20190910,[0.5894045829772949],0
000066,20190916,[0.5420913100242615],1
000066,20190918,[0.6339701414108276],0
000066,20190923,[0.4802022874355316],1
000066,20191008,[0.609706461429596],0
000066,20191009,[0.5877978205680847],1
000066,20191111,[0.5896609425544739],0
000066,20200325,[0.4806029796600342],1
000066,20200413,[0.48026278614997864],0
000069,20181128,[0.8123642206192017],1
000069,20181211,[0.5238875150680542],1
000069,20190102,[0.5914139151573181],0
000069,20190218,[0.6118634939193726],1
000069,20190304,[0.5221585035324097],1
000069,20190401,[0.5840795636177063],1
000069,20190422,[0.5707575082778931],0
000069,20190517,[0.5820956826210022],0
000069,20190606,[0.4575357735157013],0
000069,20190611,[0.6205423474311829],1
000069,20190719,[0.4845058023929596],1
000069,20190731,[0.6074215173721313],0
000069,20190805,[0.6107444167137146],0
000069,20190809,[0.3676747679710388],0
000069,20190819,[0.6089931130409241],1
000069,20190902,[0.5867882370948792],1
000069,20190923,[0.6059588193893433],0
000069,20190924,[0.474875271320343],1
000069,20191008,[0.586479902267456],1
000069,20191018,[0.5663933753967285],0
000069,20200302,[0.6050795912742615],1
000069,20200316,[0.5748350024223328],0
000069,20200318,[0.5096727013587952],0
000069,20200319,[0.5419684648513794],0
000069,20200325,[0.5701632499694824],1
000069,20200428,[0.47540539503097534],0
000100,20181102,[0.6142942309379578],1
000100,20181112,[0.5040284991264343],1
000100,20181113,[0.4902489483356476],1
000100,20181123,[0.5382328629493713],0
000100,20181128,[0.5669427514076233],1
000100,20181129,[0.6137328743934631],0
000100,20181203,[0.5770241618156433],1
000100,20181207,[0.6141946315765381],1
000100,20181210,[0.577792763710022],0
000100,20190107,[0.4796404540538788],1
000100,20190108,[0.5103639960289001],1
000100,20190110,[0.6181482672691345],0
000100,20190121,[0.5712039470672607],1
000100,20190201,[0.4615231156349182],1
000100,20190212,[0.5149651765823364],1
000100,20190213,[0.6146525740623474],1
000100,20190214,[0.5025348663330078],0
000100,20190218,[0.4798429608345032],1
000100,20190221,[0.523337185382843],0
000100,20190225,[0.5700806975364685],1
000100,20190227,[0.5755541324615479],0
000100,20190304,[0.6169267892837524],1
000100,20190305,[0.6144018173217773],1
000100,20190306,[0.5435551404953003],1
000100,20190307,[0.6058654189109802],0
000100,20190308,[0.6042134761810303],0
000100,20190311,[0.5435522794723511],1
000100,20190313,[0.6051511168479919],0
000100,20190322,[0.47539880871772766],1
000100,20190325,[0.6755127906799316],1
000100,20190328,[0.5517157316207886],0
000100,20190401,[0.586570143699646],1
000100,20190411,[0.6106340885162354],0
000100,20190416,[0.546308159828186],1
000100,20190424,[0.5705743432044983],1
000100,20190429,[0.5102885365486145],0
000100,20190430,[0.5866838693618774],1
000100,20190506,[0.5221143364906311],0
000100,20190508,[0.50050950050354],1
000100,20190517,[0.5025341510772705],0
000100,20190606,[0.5033764243125916],0
000100,20190611,[0.47419607639312744],1
000100,20190614,[0.5706149935722351],0
000100,20190701,[0.507952094078064],1
000100,20190702,[0.5033764243125916],0
000100,20190708,[0.5631406307220459],0
000100,20190712,[0.5436191558837891],1
000100,20190718,[0.5104759335517883],0
000100,20190725,[0.47410503029823303],1
000100,20190731,[0.5025005340576172],0
000100,20190802,[0.4773029088973999],0
000100,20190806,[0.459629088640213],0
000100,20190812,[0.5228998064994812],1
000100,20190814,[0.5719245672225952],1
000100,20190819,[0.5008077621459961],1
000100,20190820,[0.5432243347167969],0
000100,20190826,[0.507491409778595],0
000100,20190905,[0.5659480690956116],1
000100,20190909,[0.5751981735229492],1
000100,20190919,[0.5325498580932617],1
000100,20190925,[0.5126752257347107],0
000100,20190930,[0.506003201007843],0
000100,20191015,[0.5021557211875916],0
000100,20191018,[0.4811321794986725],0
000100,20191111,[0.6050430536270142],0
000100,20200218,[0.5156166553497314],1
000100,20200224,[0.5904167890548706],1
000100,20200309,[0.475978285074234],0
000100,20200311,[0.4550749957561493],0
000100,20200312,[0.4627652168273926],0
000100,20200316,[0.42414045333862305],0
000100,20200317,[0.39871296286582947],1
000100,20200318,[0.4752105176448822],0
000100,20200319,[0.47539621591567993],1
000100,20200323,[0.31885918974876404],0
000100,20200325,[0.5665550827980042],1
000100,20200326,[0.3628007769584656],0
000100,20200330,[0.5091946721076965],0
000100,20200331,[0.4725584387779236],0
000100,20200403,[0.537257194519043],0
000100,20200407,[0.4628463685512543],1
000100,20200410,[0.48049065470695496],0
000100,20200413,[0.32071346044540405],0
000100,20200414,[0.47451671957969666],1
000100,20200417,[0.4619944095611572],1
000100,20200421,[0.45500192046165466],0
000100,20200423,[0.51786208152771],0
000100,20200424,[0.48159024119377136],0
000100,20200429,[0.40607428550720215],1
000100,20200430,[0.5033764243125916],1
000157,20181112,[0.5619544982910156],1
000157,20181123,[0.5231170058250427],0
000157,20181203,[0.6273432970046997],1
000157,20181206,[0.7266936302185059],0
000157,20181210,[0.5828115940093994],0
000157,20190102,[0.6065830588340759],0
000157,20190211,[0.5624764561653137],1
000157,20190218,[0.4723644554615021],1
000157,20190225,[0.5300474762916565],1
000157,20190308,[0.5892932415008545],0
000157,20190311,[0.6071940064430237],1
000157,20190315,[0.6129333972930908],1
000157,20190318,[0.580868124961853],1
000157,20190319,[0.47282543778419495],0
000157,20190328,[0.5496998429298401],0
000157,20190329,[0.5903623104095459],1
000157,20190401,[0.5034432411193848],1
000157,20190408,[0.4705275297164917],1
000157,20190415,[0.5298383235931396],0
000157,20190422,[0.5423880219459534],0
000157,20190425,[0.5500780344009399],0
000157,20190506,[0.611423134803772],0
000157,20190507,[0.5459016561508179],1
000157,20190514,[0.5907517671585083],1
000157,20190516,[0.5954405069351196],1
000157,20190517,[0.6517289876937866],0
000157,20190524,[0.5896229147911072],1
000157,20190611,[0.61654132604599],1
000157,20190613,[0.6060872077941895],1
000157,20190620,[0.5499779582023621],1
000157,20190701,[0.46856924891471863],0
000157,20190704,[0.6312520503997803],0
000157,20190708,[0.5692765712738037],0
000157,20190712,[0.5976396203041077],1
000157,20190715,[0.6762468218803406],1
000157,20190716,[0.6129953265190125],1
000157,20190724,[0.6031855344772339],1
000157,20190726,[0.6207678318023682],1
000157,20190729,[0.5360407829284668],0
000157,20190802,[0.5745827555656433],0
000157,20190805,[0.579839289188385],0
000157,20190809,[0.5710523128509521],0
000157,20190812,[0.6019099354743958],1
000157,20190819,[0.6218284368515015],1
000157,20190823,[0.6158220767974854],1
000157,20190826,[0.5071508884429932],0
000157,20190902,[0.5843328237533569],1
000157,20190903,[0.6219887137413025],1
000157,20190923,[0.48059263825416565],0
000157,20191008,[0.6050776243209839],1
000157,20191025,[0.5640761256217957],1
000157,20191111,[0.5460667014122009],0
000157,20191118,[0.639841616153717],1
000157,20200302,[0.5498470664024353],1
000157,20200312,[0.622404158115387],0
000157,20200313,[0.5517787933349609],0
000157,20200316,[0.5497678518295288],0
000157,20200317,[0.5427821278572083],1
000157,20200320,[0.6260588765144348],1
000157,20200327,[0.5923075675964355],1
000157,20200407,[0.4685102105140686],1
000157,20200410,[0.5544090270996094],1
000157,20200413,[0.5708372592926025],1
000157,20200415,[0.5538462400436401],0
000157,20200423,[0.3913322389125824],0
000157,20200430,[0.6065398454666138],1
000166,20190325,[0.514640748500824],0
000166,20190329,[0.6679948568344116],1
000166,20190409,[0.5085881352424622],1
000166,20190429,[0.5082207918167114],0
000166,20190620,[0.6662431955337524],1
000166,20190715,[0.6672379374504089],1
000166,20190802,[0.46871820092201233],0
000166,20190819,[0.5015544891357422],1
000166,20190902,[0.5893659591674805],1
000166,20190905,[0.6118195652961731],1
000166,20190923,[0.6317091584205627],0
000166,20200318,[0.4858452081680298],0
000333,20181101,[0.5202713012695312],1
000333,20181210,[0.5985338687896729],0
000333,20181213,[0.4310941994190216],1
000333,20190130,[0.6145151853561401],0
000333,20190225,[0.44136136770248413],1
000333,20190307,[0.45085960626602173],0
000333,20190308,[0.664843738079071],0
000333,20190315,[0.6270344853401184],1
000333,20190318,[0.4608452320098877],1
000333,20190401,[0.5991274118423462],1
000333,20190422,[0.669043242931366],0
000333,20190430,[0.6693706512451172],1
000333,20190619,[0.4507483243942261],1
000333,20190730,[0.6693466901779175],1
000333,20190805,[0.6537029147148132],0
000333,20190819,[0.6139876842498779],1
000333,20190826,[0.5477904081344604],0
000333,20190902,[0.6726502180099487],1
000333,20191008,[0.6000651121139526],1
000333,20200220,[0.6001032590866089],1
000333,20200313,[0.584639847278595],0
000333,20200316,[0.349629282951355],0
000333,20200317,[0.5079039335250854],0
000333,20200319,[0.47581639885902405],0
000333,20200323,[0.46427029371261597],0
000333,20200325,[0.6594561338424683],1
000333,20200330,[0.6551491022109985],0
000333,20200422,[0.469928503036499],1
000333,20200430,[0.4649904668331146],1
000338,20181102,[0.5128878355026245],1
000338,20181217,[0.5225639343261719],1
000338,20190125,[0.5996729135513306],1
000338,20190129,[0.5998197793960571],1
000338,20190218,[0.5997905731201172],1
000338,20190225,[0.5453344583511353],1
000338,20190226,[0.6904284954071045],0
000338,20190313,[0.6135415434837341],0
000338,20190318,[0.6066692471504211],1
000338,20190325,[0.4956696331501007],0
000338,20190329,[0.6277533769607544],1
000338,20190401,[0.4836226999759674],1
000338,20190408,[0.5854994058609009],1
000338,20190411,[0.4772854447364807],0
000338,20190415,[0.6747900247573853],0
000338,20190416,[0.48003101348876953],1
000338,20190418,[0.5955559015274048],0
000338,20190419,[0.6857516765594482],1
000338,20190521,[0.5467811226844788],1
000338,20190524,[0.7045179605484009],1
000338,20190527,[0.5317916870117188],1
000338,20190530,[0.6953995823860168],1
000338,20190531,[0.537326455116272],0
000338,20190610,[0.48068147897720337],1
000338,20190620,[0.5978389978408813],1
000338,20190625,[0.7043250799179077],0
000338,20190701,[0.6994174122810364],1
000338,20190702,[0.6034336686134338],0
000338,20190708,[0.5328216552734375],0
000338,20190715,[0.5438666939735413],1
000338,20190718,[0.7025312781333923],0
000338,20190805,[0.5749222040176392],0
000338,20190806,[0.5524928569793701],0
000338,20190812,[0.5994343757629395],1
000338,20190813,[0.5001866221427917],0
000338,20190830,[0.5686420202255249],1
000338,20190905,[0.6502138376235962],1
000338,20190906,[0.5689825415611267],1
000338,20190917,[0.5532076954841614],0
000338,20191010,[0.47278791666030884],1
000338,20191011,[0.5314419269561768],1
000338,20191014,[0.7193905115127563],1
000338,20200316,[0.5822566747665405],0
000338,20200320,[0.7037336826324463],1
000338,20200323,[0.4799840748310089],0
000338,20200324,[0.4861602783203125],1
000338,20200325,[0.6014904975891113],1
000338,20200330,[0.5352903008460999],0
000338,20200407,[0.47600388526916504],1
000338,20200430,[0.4734020531177521],1
000425,20181112,[0.5675308704376221],1
000425,20181120,[0.48359599709510803],0
000425,20181123,[0.6103586554527283],0
000425,20181129,[0.576291024684906],0
000425,20181203,[0.5984379053115845],1
000425,20181213,[0.6337413787841797],1
000425,20190211,[0.5464929342269897],1
000425,20190215,[0.5463012456893921],0
000425,20190218,[0.5951721668243408],1
000425,20190304,[0.5494765639305115],1
000425,20190308,[0.5697181820869446],0
000425,20190313,[0.48359355330467224],0
000425,20190318,[0.5998321175575256],1
000425,20190328,[0.48274558782577515],0
000425,20190329,[0.4777810275554657],1
000425,20190412,[0.5860555768013],1
000425,20190415,[0.547886848449707],0
000425,20190422,[0.5496856570243835],0
000425,20190425,[0.5768023133277893],0
000425,20190426,[0.5768076181411743],0
000425,20190517,[0.5768292546272278],0
000425,20190527,[0.5787850618362427],1
000425,20190604,[0.6098838448524475],0
000425,20190611,[0.5477959513664246],1
000425,20190701,[0.5309309959411621],1
000425,20190708,[0.5463108420372009],0
000425,20190715,[0.6077304482460022],1
000425,20190717,[0.4972390830516815],1
000425,20190726,[0.5870243906974792],1
000425,20190729,[0.6353705525398254],0
000425,20190802,[0.5863895416259766],0
000425,20190806,[0.566765308380127],0
000425,20190812,[0.5857013463973999],1
000425,20190819,[0.6364383101463318],1
000425,20190902,[0.6028417348861694],1
000425,20190904,[0.5721333622932434],1
000425,20190917,[0.5746927261352539],0
000425,20190923,[0.47846561670303345],0
000425,20191011,[0.578342616558075],1
000425,20191111,[0.6158263683319092],0
000425,20200226,[0.4818551540374756],1
000425,20200302,[0.5148295164108276],1
000425,20200311,[0.46494394540786743],0
000425,20200316,[0.45871835947036743],0
000425,20200317,[0.4373747706413269],1
000425,20200318,[0.47836798429489136],0
000425,20200320,[0.6243630051612854],1
000425,20200323,[0.4730239510536194],0
000425,20200324,[0.6473764181137085],1
000425,20200326,[0.49009284377098083],0
000425,20200407,[0.47337856888771057],1
000425,20200413,[0.4037930369377136],1
000425,20200415,[0.5921000838279724],0
000425,20200417,[0.475267618894577],1
000425,20200423,[0.4957517087459564],0
000538,20181123,[0.4849620759487152],1
000538,20181130,[0.5438696146011353],1
000538,20181217,[0.6269644498825073],0
000538,20181219,[0.4753999710083008],0
000538,20190102,[0.6312620043754578],0
000538,20190509,[0.47541335225105286],0
000538,20190627,[0.4771660268306732],1
000538,20190717,[0.6116591095924377],0
000538,20190729,[0.47601404786109924],0
000538,20190829,[0.67963707447052],0
000538,20190925,[0.7097122073173523],1
000538,20191014,[0.6948056817054749],1
000538,20191016,[0.6681836843490601],0
000538,20191018,[0.47846952080726624],0
000538,20200226,[0.43715953826904297],0
000538,20200312,[0.5445164442062378],0
000538,20200327,[0.7230374813079834],1
000538,20200330,[0.5874658823013306],0
000538,20200331,[0.5417819619178772],1
000538,20200408,[0.48211637139320374],0
000538,20200430,[0.542169451713562],0
000568,20181113,[0.7699465751647949],1
000568,20181119,[0.573952317237854],1
000568,20181203,[0.5517941117286682],1
000568,20181205,[0.7726755142211914],1
000568,20190102,[0.6229127049446106],0
000568,20190211,[0.7729954719543457],1
000568,20190225,[0.48287123441696167],1
000568,20190320,[0.5821123123168945],1
000568,20190328,[0.6150640845298767],1
000568,20190411,[0.46835196018218994],0
000568,20190415,[0.5487746000289917],0
000568,20190506,[0.5854009389877319],0
000568,20190507,[0.4823249876499176],1
000568,20190509,[0.4827943742275238],0
000568,20190515,[0.5248969793319702],1
000568,20190516,[0.48344480991363525],1
000568,20190517,[0.48279038071632385],0
000568,20190520,[0.49200963973999023],0
000568,20190522,[0.679900050163269],0
000568,20190528,[0.7157219648361206],1
000568,20190604,[0.6034408211708069],0
000568,20190611,[0.7494840621948242],1
000568,20190620,[0.5425079464912415],1
000568,20190621,[0.6350362300872803],1
000568,20190701,[0.48939573764801025],1
000568,20190705,[0.7467930912971497],1
000568,20190723,[0.5310404300689697],0
000568,20190805,[0.6151151061058044],0
000568,20190806,[0.5463451147079468],1
000568,20190809,[0.5658882260322571],0
000568,20190812,[0.580425500869751],1
000568,20190814,[0.5540673136711121],1
000568,20190826,[0.5576300621032715],0
000568,20190827,[0.5227767825126648],1
000568,20190829,[0.78752601146698],1
000568,20190830,[0.5464397072792053],1
000568,20190916,[0.4720746874809265],0
000568,20190930,[0.5341759920120239],0
000568,20191028,[0.5346572995185852],1
000568,20200309,[0.5798530578613281],0
000568,20200318,[0.524658739566803],0
000568,20200330,[0.5779708027839661],0
000568,20200407,[0.5794432163238525],1
000568,20200428,[0.6045513153076172],1
000596,20181203,[0.4798853397369385],1
000596,20190318,[0.4789825975894928],1
000596,20190508,[0.683540403842926],1
000596,20190523,[0.5391905307769775],0
000596,20190611,[0.6836881041526794],1
000596,20200312,[0.4804707467556],0
000596,20200319,[0.4804757237434387],0
000596,20200324,[0.4798874258995056],1
000596,20200325,[0.5841753482818604],1
000596,20200429,[0.5437396168708801],0
000625,20181112,[0.5953829288482666],1
000625,20181120,[0.6013315320014954],0
000625,20181224,[0.59086674451828],1
000625,20190107,[0.4820902943611145],1
000625,20190109,[0.5990329384803772],1
000625,20190111,[0.4788963198661804],1
000625,20190125,[0.4969167709350586],1
000625,20190213,[0.6925756335258484],1
000625,20190214,[0.4773792624473572],0
000625,20190215,[0.48195019364356995],0
000625,20190225,[0.4820375144481659],1
000625,20190307,[0.4819423258304596],0
000625,20190308,[0.6726866960525513],0
000625,20190311,[0.4820387661457062],1
000625,20190322,[0.4859749376773834],1
000625,20190326,[0.4820828437805176],0
000625,20190401,[0.4820292890071869],1
000625,20190404,[0.4820326864719391],1
000625,20190410,[0.5142531991004944],1
000625,20190417,[0.4783226251602173],1
000625,20190418,[0.6394328474998474],0
000625,20190509,[0.5073339343070984],0
000625,20190510,[0.4789241552352905],1
000625,20190517,[0.6637585759162903],0
000625,20190528,[0.48231300711631775],1
000625,20190604,[0.47895315289497375],0
000625,20190605,[0.35560429096221924],0
000625,20190621,[0.6013273596763611],1
000625,20190710,[0.49727296829223633],0
000625,20190715,[0.6667206883430481],1
000625,20190723,[0.6077352166175842],1
000625,20190729,[0.5941835045814514],1
000625,20190730,[0.5876740217208862],1
000625,20190801,[0.6149150133132935],0
000625,20190802,[0.5353868007659912],0
000625,20190806,[0.4836174547672272],0
000625,20190808,[0.48615512251853943],1
000625,20190823,[0.48279160261154175],0
000625,20190829,[0.6065129041671753],0
000625,20190830,[0.48633506894111633],0
000625,20190904,[0.4822755753993988],1
000625,20190906,[0.5309633612632751],1
000625,20190910,[0.5988963842391968],0
000625,20190916,[0.5980372428894043],0
000625,20190917,[0.5157838463783264],0
000625,20190923,[0.4831784665584564],0
000625,20190925,[0.40103405714035034],0
000625,20190926,[0.44985321164131165],0
000625,20191009,[0.5307520627975464],1
000625,20191016,[0.482781320810318],0
000625,20191018,[0.6052862405776978],0
000625,20191022,[0.47580116987228394],1
000625,20200226,[0.6402601599693298],0
000625,20200313,[0.4554884135723114],1
000625,20200316,[0.5992481112480164],0
000625,20200318,[0.4861803948879242],0
000625,20200319,[0.43525972962379456],1
000625,20200320,[0.48273763060569763],1
000625,20200323,[0.5151642560958862],0
000625,20200324,[0.4823874533176422],1
000625,20200325,[0.6035490036010742],1
000625,20200326,[0.43430376052856445],0
000625,20200410,[0.6205704212188721],0
000625,20200430,[0.6251601576805115],1
000627,20181102,[0.5521203279495239],1
000627,20181106,[0.5720052123069763],1
000627,20190130,[0.6008264422416687],0
000627,20190225,[0.4851547181606293],1
000627,20190226,[0.5437250137329102],0
000627,20190326,[0.5248113870620728],0
000627,20190328,[0.6348240375518799],0
000627,20190412,[0.6571797728538513],1
000627,20190417,[0.6547108888626099],0
000627,20190425,[0.5513728260993958],0
000627,20190429,[0.5942018032073975],0
000627,20190506,[0.5912082195281982],0
000627,20190513,[0.5722217559814453],0
000627,20190529,[0.5345838665962219],1
000627,20190611,[0.6326519250869751],1
000627,20190708,[0.6044691801071167],0
000627,20190827,[0.6150224208831787],1
000627,20190828,[0.5925657749176025],0
000627,20190829,[0.518339216709137],0
000627,20190903,[0.6035944819450378],0
000627,20190912,[0.4972127676010132],1
000627,20190916,[0.5819880366325378],0
000627,20191111,[0.5245924592018127],0
000627,20200309,[0.5557712912559509],0
000627,20200324,[0.5455824732780457],1
000627,20200424,[0.4803827106952667],1
000627,20200427,[0.6010894775390625],0
000627,20200428,[0.4850359559059143],0
000627,20200430,[0.6021369695663452],1
000651,20181203,[0.6270179748535156],1
000651,20181206,[0.5968682765960693],0
000651,20181213,[0.7346982359886169],1
000651,20190109,[0.4745180010795593],1
000651,20190115,[0.4753260314464569],1
000651,20190211,[0.47474610805511475],1
000651,20190225,[0.4739384949207306],1
000651,20190304,[0.5679678320884705],1
000651,20190409,[0.3997568190097809],1
000651,20190410,[0.47427430748939514],1
000651,20190411,[0.5820780992507935],0
000651,20190416,[0.5885569453239441],1
000651,20190419,[0.6969964504241943],1
000651,20190422,[0.6568742990493774],0
000651,20190429,[0.5909229516983032],1
000651,20190430,[0.6947435736656189],0
000651,20190506,[0.47305580973625183],0
000651,20190507,[0.624441385269165],1
000651,20190510,[0.7435129880905151],1
000651,20190515,[0.47625473141670227],1
000651,20190521,[0.7361180186271667],1
000651,20190523,[0.5124413967132568],0
000651,20190530,[0.603968620300293],0
000651,20190612,[0.5263373255729675],0
000651,20190613,[0.5943803787231445],0
000651,20190619,[0.6533751487731934],1
000651,20190701,[0.6841632723808289],1
000651,20190703,[0.636795163154602],0
000651,20190708,[0.6812554001808167],0
000651,20190801,[0.6721172332763672],0
000651,20190809,[0.604705274105072],0
000651,20190819,[0.5913650989532471],1
000651,20190827,[0.6489334106445312],1
000651,20190902,[0.512752890586853],1
000651,20190904,[0.6540502309799194],1
000651,20191111,[0.684531569480896],0
